App Name,No.,Time,Source,Destination,Protocol,Length
Twitch,1,0.000000,172.30.1.1,172.30.1.250,TCP,108
Twitch,2,0.034642,172.30.1.1,172.30.1.250,TCP,108
Twitch,3,0.373705,172.30.1.250,172.30.1.1,TCP,96
Twitch,4,0.374223,172.30.1.1,172.30.1.250,TCP,88
Twitch,5,0.395011,172.30.1.1,172.30.1.250,TLSv1.2,604
Twitch,6,0.395663,172.30.1.250,172.30.1.1,TCP,88
Twitch,7,0.398517,172.30.1.250,172.30.1.1,TCP,96
Twitch,8,0.398645,172.30.1.1,172.30.1.250,TCP,88
Twitch,9,0.404052,172.30.1.1,172.30.1.250,TLSv1.2,604
Twitch,10,0.404420,172.30.1.250,172.30.1.1,TCP,88
Twitch,11,0.595389,172.30.1.250,172.30.1.1,TLSv1.2,1424
Twitch,12,0.595692,172.30.1.1,172.30.1.250,TCP,88
Twitch,13,0.599254,172.30.1.250,172.30.1.1,TCP,1424
Twitch,14,0.599310,172.30.1.1,172.30.1.250,TCP,88
Twitch,15,0.625512,172.30.1.250,172.30.1.1,TCP,1424
Twitch,16,0.625632,172.30.1.1,172.30.1.250,TCP,88
Twitch,17,0.626925,172.30.1.250,172.30.1.1,TLSv1.2,1424
Twitch,18,0.627101,172.30.1.1,172.30.1.250,TCP,88
Twitch,19,0.630555,172.30.1.250,172.30.1.1,TLSv1.2,304
Twitch,20,0.630640,172.30.1.1,172.30.1.250,TCP,88
Twitch,21,0.633566,172.30.1.250,172.30.1.1,TLSv1.2,1424
Twitch,22,0.633705,172.30.1.1,172.30.1.250,TCP,88
Twitch,23,0.635393,172.30.1.1,172.30.1.250,DNS,116
Twitch,24,0.643331,172.30.1.1,172.30.1.250,TLSv1.2,212
Twitch,25,0.643516,172.30.1.250,172.30.1.1,TCP,88
Twitch,26,0.659698,172.30.1.250,172.30.1.1,TCP,2760
Twitch,27,0.659848,172.30.1.1,172.30.1.250,TCP,88
Twitch,28,0.667368,172.30.1.250,172.30.1.1,TLSv1.2,1520
Twitch,29,0.667670,172.30.1.1,172.30.1.250,TCP,88
Twitch,30,0.679820,172.30.1.1,172.30.1.250,TLSv1.2,212
Twitch,31,0.680146,172.30.1.250,172.30.1.1,TCP,88
Twitch,32,0.745589,172.30.1.250,172.30.1.1,DNS,244
Twitch,33,0.753267,172.30.1.1,172.30.1.250,TCP,108
Twitch,34,0.820924,172.30.1.250,172.30.1.1,TLSv1.2,328
Twitch,35,0.827270,172.30.1.1,172.30.1.250,TLSv1.2,140
Twitch,36,0.827435,172.30.1.250,172.30.1.1,TCP,88
Twitch,37,0.827620,172.30.1.1,172.30.1.250,TLSv1.2,132
Twitch,38,0.827649,172.30.1.250,172.30.1.1,TCP,88
Twitch,39,0.827715,172.30.1.1,172.30.1.250,TLSv1.2,128
Twitch,40,0.827767,172.30.1.250,172.30.1.1,TCP,88
Twitch,41,0.829791,172.30.1.1,172.30.1.250,TLSv1.2,904
Twitch,42,0.829896,172.30.1.250,172.30.1.1,TCP,88
Twitch,43,0.830187,172.30.1.1,172.30.1.250,TLSv1.2,8308
Twitch,44,0.830328,172.30.1.250,172.30.1.1,TCP,88
Twitch,45,0.830613,172.30.1.1,172.30.1.250,TLSv1.2,8308
Twitch,46,0.830688,172.30.1.250,172.30.1.1,TCP,88
Twitch,47,0.831213,172.30.1.1,172.30.1.250,TLSv1.2,4188
Twitch,48,0.831266,172.30.1.250,172.30.1.1,TCP,88
Twitch,49,0.832222,172.30.1.250,172.30.1.1,TLSv1.2,260
