App Name,No.,Time,Source,Destination,Protocol,Length
Zoom,1,0.000000,172.30.1.1,172.30.1.250,UDP,1272
Zoom,2,0.032791,172.30.1.1,172.30.1.250,UDP,140
Zoom,3,0.034060,172.30.1.1,172.30.1.250,UDP,176
Zoom,4,0.062445,172.30.1.1,172.30.1.250,UDP,840
Zoom,5,0.062571,172.30.1.1,172.30.1.250,UDP,840
Zoom,6,0.062593,172.30.1.1,172.30.1.250,UDP,840
Zoom,7,0.062607,172.30.1.1,172.30.1.250,UDP,840
Zoom,8,0.078894,172.30.1.250,172.30.1.1,UDP,152
Zoom,9,0.079010,172.30.1.1,172.30.1.250,UDP,840
Zoom,10,0.079062,172.30.1.1,172.30.1.250,UDP,872
Zoom,11,0.079077,172.30.1.250,172.30.1.1,UDP,152
Zoom,12,0.079095,172.30.1.250,172.30.1.1,UDP,80
Zoom,13,0.079115,172.30.1.250,172.30.1.1,UDP,80
Zoom,14,0.081373,172.30.1.1,172.30.1.250,UDP,264
Zoom,15,0.082800,172.30.1.1,172.30.1.250,UDP,264
Zoom,16,0.083304,172.30.1.250,172.30.1.1,UDP,152
Zoom,17,0.083358,172.30.1.250,172.30.1.1,UDP,80
Zoom,18,0.110684,172.30.1.250,172.30.1.1,UDP,152
Zoom,19,0.110803,172.30.1.250,172.30.1.1,UDP,80
Zoom,20,0.110820,172.30.1.250,172.30.1.1,UDP,80
Zoom,21,0.110889,172.30.1.250,172.30.1.1,UDP,152
Zoom,22,0.110903,172.30.1.250,172.30.1.1,UDP,152
Zoom,23,0.112879,172.30.1.250,172.30.1.1,UDP,80
Zoom,24,0.112920,172.30.1.250,172.30.1.1,UDP,152
Zoom,25,0.112935,172.30.1.250,172.30.1.1,UDP,80
Zoom,26,0.119235,172.30.1.250,172.30.1.1,UDP,152
Zoom,27,0.119294,172.30.1.250,172.30.1.1,UDP,80
Zoom,28,0.124003,172.30.1.250,172.30.1.1,UDP,152
Zoom,29,0.124075,172.30.1.250,172.30.1.1,UDP,184
Zoom,30,0.124166,172.30.1.250,172.30.1.1,UDP,80
Zoom,31,0.124186,172.30.1.250,172.30.1.1,UDP,156
Zoom,32,0.124469,172.30.1.1,172.30.1.250,WireGuard,156
Zoom,33,0.126096,172.30.1.250,172.30.1.1,UDP,184
Zoom,34,0.126183,172.30.1.250,172.30.1.1,UDP,156
Zoom,35,0.126754,172.30.1.1,172.30.1.250,WireGuard,156
Zoom,36,0.130982,172.30.1.1,172.30.1.250,UDP,180
Zoom,37,0.160923,172.30.1.1,172.30.1.250,UDP,1176
Zoom,38,0.161034,172.30.1.1,172.30.1.250,UDP,1172
Zoom,39,0.191553,172.30.1.250,172.30.1.1,UDP,200
Zoom,40,0.192146,172.30.1.1,172.30.1.250,UDP,764
Zoom,41,0.192214,172.30.1.1,172.30.1.250,UDP,764
Zoom,42,0.192241,172.30.1.1,172.30.1.250,UDP,764
Zoom,43,0.192269,172.30.1.1,172.30.1.250,UDP,764
Zoom,44,0.192294,172.30.1.1,172.30.1.250,UDP,764
Zoom,45,0.212909,172.30.1.1,172.30.1.250,TCP,108
Zoom,46,0.236760,172.30.1.1,172.30.1.250,UDP,796
Zoom,47,0.236863,172.30.1.1,172.30.1.250,UDP,176
Zoom,48,0.272937,172.30.1.250,172.30.1.1,TCP,96
Zoom,49,0.273115,172.30.1.1,172.30.1.250,TCP,88
Zoom,50,0.274694,172.30.1.1,172.30.1.250,TLSv1.2,604
Zoom,51,0.275009,172.30.1.250,172.30.1.1,TCP,88
Zoom,52,0.285039,172.30.1.1,172.30.1.250,UDP,1308
Zoom,53,0.285147,172.30.1.1,172.30.1.250,UDP,1308
Zoom,54,0.334913,172.30.1.1,172.30.1.250,UDP,180
Zoom,55,0.353813,172.30.1.250,172.30.1.1,TLSv1.2,1424
Zoom,56,0.354144,172.30.1.1,172.30.1.250,TCP,88
Zoom,57,0.356140,172.30.1.250,172.30.1.1,TLSv1.2,2848
Zoom,58,0.356467,172.30.1.1,172.30.1.250,TCP,88
Zoom,59,0.363194,172.30.1.250,172.30.1.1,TLSv1.2,832
Zoom,60,0.363284,172.30.1.1,172.30.1.250,TCP,88
Zoom,61,0.385615,172.30.1.1,172.30.1.250,UDP,1240
Zoom,62,0.385761,172.30.1.1,172.30.1.250,UDP,1240
Zoom,63,0.385821,172.30.1.1,172.30.1.250,UDP,1240
Zoom,64,0.389532,172.30.1.1,172.30.1.250,TLSv1.2,180
Zoom,65,0.389659,172.30.1.250,172.30.1.1,TCP,88
Zoom,66,0.398816,172.30.1.250,172.30.1.1,UDP,784
Zoom,67,0.399467,172.30.1.1,172.30.1.250,UDP,204
Zoom,68,0.403393,172.30.1.250,172.30.1.1,UDP,184
Zoom,69,0.404162,172.30.1.1,172.30.1.250,UDP,1240
Zoom,70,0.404265,172.30.1.1,172.30.1.250,UDP,1240
Zoom,71,0.404442,172.30.1.1,172.30.1.250,UDP,1268
Zoom,72,0.404585,172.30.1.250,172.30.1.1,UDP,196
Zoom,73,0.404748,172.30.1.250,172.30.1.1,UDP,784
Zoom,74,0.433631,172.30.1.1,172.30.1.250,UDP,176
Zoom,75,0.433897,172.30.1.1,172.30.1.250,UDP,1324
Zoom,76,0.478848,172.30.1.250,172.30.1.1,UDP,572
Zoom,77,0.479022,172.30.1.250,172.30.1.1,TLSv1.2,140
Zoom,78,0.479123,172.30.1.250,172.30.1.1,UDP,572
Zoom,79,0.480087,172.30.1.1,172.30.1.250,UDP,1324
Zoom,80,0.482812,172.30.1.1,172.30.1.250,TLSv1.2,460
Zoom,81,0.482966,172.30.1.250,172.30.1.1,TCP,88
Zoom,82,0.485012,172.30.1.250,172.30.1.1,UDP,208
Zoom,83,0.488066,172.30.1.250,172.30.1.1,UDP,204
Zoom,84,0.512539,172.30.1.250,172.30.1.1,UDP,572
Zoom,85,0.531798,172.30.1.1,172.30.1.250,UDP,828
Zoom,86,0.531935,172.30.1.1,172.30.1.250,UDP,828
Zoom,87,0.531987,172.30.1.1,172.30.1.250,UDP,828
Zoom,88,0.532042,172.30.1.1,172.30.1.250,UDP,828
Zoom,89,0.532086,172.30.1.1,172.30.1.250,UDP,828
Zoom,90,0.532130,172.30.1.1,172.30.1.250,UDP,860
Zoom,91,0.532175,172.30.1.1,172.30.1.250,UDP,180
Zoom,92,0.558788,172.30.1.250,172.30.1.1,TLSv1.2,316
Zoom,93,0.559269,172.30.1.250,172.30.1.1,UDP,572
Zoom,94,0.590582,172.30.1.250,172.30.1.1,UDP,244
Zoom,95,0.595199,172.30.1.250,172.30.1.1,UDP,264
Zoom,96,0.602644,172.30.1.1,172.30.1.250,TCP,88
Zoom,97,0.626308,172.30.1.1,172.30.1.250,UDP,1016
Zoom,98,0.626475,172.30.1.1,172.30.1.250,UDP,1016
Zoom,99,0.634093,172.30.1.1,172.30.1.250,UDP,176
Zoom,100,0.641058,172.30.1.250,172.30.1.1,UDP,568
Zoom,101,0.646559,172.30.1.1,172.30.1.250,UDP,112
Zoom,102,0.646778,172.30.1.1,172.30.1.250,UDP,112
Zoom,103,0.646863,172.30.1.250,172.30.1.1,UDP,600
Zoom,104,0.695845,172.30.1.1,172.30.1.250,UDP,780
Zoom,105,0.695997,172.30.1.1,172.30.1.250,UDP,780
Zoom,106,0.696044,172.30.1.1,172.30.1.250,UDP,780
Zoom,107,0.696079,172.30.1.1,172.30.1.250,UDP,780
Zoom,108,0.726117,172.30.1.1,172.30.1.250,UDP,780
Zoom,109,0.726260,172.30.1.1,172.30.1.250,UDP,812
Zoom,110,0.731001,172.30.1.1,172.30.1.250,UDP,180
Zoom,111,0.759041,172.30.1.250,172.30.1.1,UDP,284
Zoom,112,0.761106,172.30.1.1,172.30.1.250,UDP,200
Zoom,113,0.794071,172.30.1.1,172.30.1.250,UDP,1272
Zoom,114,0.794274,172.30.1.1,172.30.1.250,UDP,1268
Zoom,115,0.796572,172.30.1.250,172.30.1.1,UDP,200
Zoom,116,0.821222,172.30.1.1,172.30.1.250,TLSv1.2,1260
Zoom,117,0.821439,172.30.1.250,172.30.1.1,TCP,88
Zoom,118,0.831429,172.30.1.1,172.30.1.250,UDP,176
Zoom,119,0.839475,172.30.1.250,172.30.1.1,UDP,140
Zoom,120,0.844578,172.30.1.250,172.30.1.1,UDP,804
Zoom,121,0.876150,172.30.1.1,172.30.1.250,UDP,804
Zoom,122,0.876516,172.30.1.1,172.30.1.250,UDP,804
Zoom,123,0.876553,172.30.1.1,172.30.1.250,UDP,804
Zoom,124,0.876573,172.30.1.1,172.30.1.250,UDP,804
Zoom,125,0.897408,172.30.1.250,172.30.1.1,UDP,312
Zoom,126,0.898060,172.30.1.1,172.30.1.250,UDP,804
Zoom,127,0.898128,172.30.1.1,172.30.1.250,UDP,836
Zoom,128,0.919397,172.30.1.250,172.30.1.1,TLSv1.2,924
Zoom,129,0.919973,172.30.1.1,172.30.1.250,TCP,88
Zoom,130,0.921154,172.30.1.250,172.30.1.1,TLSv1.2,244
Zoom,131,0.921246,172.30.1.1,172.30.1.250,TCP,88
Zoom,132,0.933331,172.30.1.1,172.30.1.250,UDP,180
Zoom,133,0.972498,172.30.1.250,172.30.1.1,UDP,192
Zoom,134,0.974896,172.30.1.250,172.30.1.1,UDP,804
Zoom,135,1.005970,172.30.1.1,172.30.1.250,UDP,968
Zoom,136,1.006333,172.30.1.1,172.30.1.250,UDP,964
Zoom,137,1.006396,172.30.1.1,172.30.1.250,UDP,964
Zoom,138,1.032658,172.30.1.250,172.30.1.1,UDP,528
Zoom,139,1.032767,172.30.1.1,172.30.1.250,UDP,140
Zoom,140,1.032936,172.30.1.1,172.30.1.250,UDP,176
Zoom,141,1.055641,172.30.1.250,172.30.1.1,UDP,308
Zoom,142,1.055973,172.30.1.250,172.30.1.1,UDP,112
Zoom,143,1.056822,172.30.1.1,172.30.1.250,UDP,864
Zoom,144,1.056900,172.30.1.1,172.30.1.250,UDP,864
Zoom,145,1.056929,172.30.1.1,172.30.1.250,UDP,864
Zoom,146,1.056954,172.30.1.1,172.30.1.250,UDP,864
Zoom,147,1.056978,172.30.1.1,172.30.1.250,UDP,196
Zoom,148,1.079053,172.30.1.250,172.30.1.1,UDP,112
Zoom,149,1.080676,172.30.1.1,172.30.1.250,UDP,864
Zoom,150,1.082935,172.30.1.1,172.30.1.250,UDP,896
Zoom,151,1.091575,172.30.1.250,172.30.1.1,UDP,200
Zoom,152,1.099510,172.30.1.250,172.30.1.1,UDP,272
Zoom,153,1.125573,172.30.1.1,172.30.1.250,TLSv1.2,240
Zoom,154,1.125766,172.30.1.250,172.30.1.1,TCP,88
Zoom,155,1.135654,172.30.1.1,172.30.1.250,TLSv1.2,268
Zoom,156,1.135759,172.30.1.250,172.30.1.1,TCP,88
Zoom,157,1.136818,172.30.1.1,172.30.1.250,UDP,1128
Zoom,158,1.137059,172.30.1.1,172.30.1.250,UDP,1128
Zoom,159,1.137085,172.30.1.1,172.30.1.250,UDP,1128
Zoom,160,1.137115,172.30.1.1,172.30.1.250,UDP,180
Zoom,161,1.139845,172.30.1.1,172.30.1.250,TLSv1.2,348
Zoom,162,1.139906,172.30.1.250,172.30.1.1,TCP,88
Zoom,163,1.139967,172.30.1.1,172.30.1.250,TLSv1.2,192
Zoom,164,1.139979,172.30.1.250,172.30.1.1,TCP,88
Zoom,165,1.158867,172.30.1.250,172.30.1.1,TLSv1.2,224
Zoom,166,1.159083,172.30.1.1,172.30.1.250,TCP,88
Zoom,167,1.192572,172.30.1.250,172.30.1.1,UDP,528
Zoom,168,1.193116,172.30.1.1,172.30.1.250,UDP,1120
Zoom,169,1.193183,172.30.1.1,172.30.1.250,UDP,1120
Zoom,170,1.193211,172.30.1.1,172.30.1.250,UDP,1120
Zoom,171,1.199362,172.30.1.250,172.30.1.1,TLSv1.2,364
Zoom,172,1.199560,172.30.1.1,172.30.1.250,TCP,88
Zoom,173,1.201705,172.30.1.250,172.30.1.1,UDP,528
Zoom,174,1.204788,172.30.1.250,172.30.1.1,TLSv1.2,200
Zoom,175,1.204893,172.30.1.1,172.30.1.250,TCP,88
Zoom,176,1.233167,172.30.1.1,172.30.1.250,UDP,1120
Zoom,177,1.233325,172.30.1.1,172.30.1.250,UDP,1120
Zoom,178,1.233384,172.30.1.1,172.30.1.250,UDP,1152
Zoom,179,1.236522,172.30.1.1,172.30.1.250,UDP,176
Zoom,180,1.280704,172.30.1.250,172.30.1.1,UDP,240
Zoom,181,1.281719,172.30.1.250,172.30.1.1,UDP,528
Zoom,182,1.282718,172.30.1.250,172.30.1.1,UDP,560
Zoom,183,1.283030,172.30.1.1,172.30.1.250,UDP,1160
Zoom,184,1.283232,172.30.1.1,172.30.1.250,UDP,112
Zoom,185,1.283281,172.30.1.1,172.30.1.250,UDP,112
Zoom,186,1.333132,172.30.1.1,172.30.1.250,UDP,180
Zoom,187,1.371550,172.30.1.1,172.30.1.250,UDP,988
Zoom,188,1.371654,172.30.1.1,172.30.1.250,UDP,988
Zoom,189,1.371687,172.30.1.1,172.30.1.250,UDP,988
Zoom,190,1.371725,172.30.1.1,172.30.1.250,UDP,988
Zoom,191,1.371753,172.30.1.1,172.30.1.250,UDP,988
Zoom,192,1.399137,172.30.1.250,172.30.1.1,UDP,200
Zoom,193,1.399579,172.30.1.250,172.30.1.1,UDP,832
Zoom,194,1.399866,172.30.1.1,172.30.1.250,UDP,1020
Zoom,195,1.400101,172.30.1.1,172.30.1.250,UDP,196
Zoom,196,1.414958,172.30.1.250,172.30.1.1,UDP,216
Zoom,197,1.415206,172.30.1.250,172.30.1.1,UDP,188
Zoom,198,1.415294,172.30.1.250,172.30.1.1,UDP,188
Zoom,199,1.435485,172.30.1.1,172.30.1.250,UDP,1096
Zoom,200,1.435570,172.30.1.1,172.30.1.250,UDP,1096
Zoom,201,1.435604,172.30.1.1,172.30.1.250,UDP,176
Zoom,202,1.435643,172.30.1.250,172.30.1.1,UDP,184
Zoom,203,1.435775,172.30.1.250,172.30.1.1,UDP,832
Zoom,204,1.435876,172.30.1.250,172.30.1.1,UDP,180
Zoom,205,1.435966,172.30.1.250,172.30.1.1,UDP,184
Zoom,206,1.445862,172.30.1.1,172.30.1.250,TLSv1.2,192
Zoom,207,1.445999,172.30.1.250,172.30.1.1,TCP,88
Zoom,208,1.447756,172.30.1.250,172.30.1.1,UDP,704
Zoom,209,1.453206,172.30.1.250,172.30.1.1,UDP,704
Zoom,210,1.453828,172.30.1.250,172.30.1.1,UDP,112
Zoom,211,1.454030,172.30.1.250,172.30.1.1,UDP,112
Zoom,212,1.454918,172.30.1.250,172.30.1.1,UDP,192
Zoom,213,1.455135,172.30.1.250,172.30.1.1,UDP,704
Zoom,214,1.458222,172.30.1.250,172.30.1.1,UDP,704
Zoom,215,1.461356,172.30.1.250,172.30.1.1,UDP,180
Zoom,216,1.481771,172.30.1.250,172.30.1.1,UDP,704
Zoom,217,1.482006,172.30.1.250,172.30.1.1,UDP,736
Zoom,218,1.482043,172.30.1.250,172.30.1.1,UDP,1316
Zoom,219,1.482285,172.30.1.1,172.30.1.250,UDP,1096
Zoom,220,1.489069,172.30.1.250,172.30.1.1,UDP,1316
Zoom,221,1.497836,172.30.1.250,172.30.1.1,UDP,200
Zoom,222,1.497956,172.30.1.250,172.30.1.1,UDP,672
Zoom,223,1.513818,172.30.1.250,172.30.1.1,UDP,672
Zoom,224,1.514312,172.30.1.250,172.30.1.1,UDP,672
Zoom,225,1.516434,172.30.1.250,172.30.1.1,UDP,180
Zoom,226,1.519127,172.30.1.250,172.30.1.1,UDP,672
Zoom,227,1.523086,172.30.1.250,172.30.1.1,UDP,672
Zoom,228,1.524259,172.30.1.1,172.30.1.250,UDP,112
Zoom,229,1.524398,172.30.1.1,172.30.1.250,UDP,112
Zoom,230,1.529567,172.30.1.250,172.30.1.1,UDP,704
Zoom,231,1.530302,172.30.1.1,172.30.1.250,UDP,564
Zoom,232,1.530401,172.30.1.1,172.30.1.250,UDP,564
Zoom,233,1.530505,172.30.1.1,172.30.1.250,UDP,564
Zoom,234,1.530540,172.30.1.1,172.30.1.250,UDP,564
Zoom,235,1.530573,172.30.1.1,172.30.1.250,UDP,564
Zoom,236,1.530605,172.30.1.1,172.30.1.250,UDP,596
Zoom,237,1.532947,172.30.1.250,172.30.1.1,UDP,920
Zoom,238,1.533221,172.30.1.250,172.30.1.1,UDP,112
Zoom,239,1.533413,172.30.1.250,172.30.1.1,UDP,112
Zoom,240,1.536464,172.30.1.250,172.30.1.1,UDP,180
Zoom,241,1.536562,172.30.1.250,172.30.1.1,UDP,500
Zoom,242,1.536829,172.30.1.1,172.30.1.250,UDP,188
Zoom,243,1.538661,172.30.1.250,172.30.1.1,UDP,500
Zoom,244,1.538852,172.30.1.250,172.30.1.1,UDP,500
Zoom,245,1.558784,172.30.1.250,172.30.1.1,UDP,176
Zoom,246,1.559204,172.30.1.250,172.30.1.1,UDP,532
Zoom,247,1.562594,172.30.1.250,172.30.1.1,UDP,1220
Zoom,248,1.564885,172.30.1.250,172.30.1.1,UDP,624
Zoom,249,1.568082,172.30.1.250,172.30.1.1,UDP,620
Zoom,250,1.568416,172.30.1.250,172.30.1.1,UDP,620
Zoom,251,1.578826,172.30.1.250,172.30.1.1,UDP,180
Zoom,252,1.579139,172.30.1.250,172.30.1.1,UDP,620
Zoom,253,1.599390,172.30.1.250,172.30.1.1,UDP,620
Zoom,254,1.600196,172.30.1.250,172.30.1.1,UDP,652
Zoom,255,1.600424,172.30.1.1,172.30.1.250,UDP,876
Zoom,256,1.600494,172.30.1.1,172.30.1.250,UDP,876
Zoom,257,1.601561,172.30.1.250,172.30.1.1,UDP,1268
Zoom,258,1.608738,172.30.1.250,172.30.1.1,UDP,1268
