App Name,No.,Time,Source,Destination,Protocol,Length
Facebook,1,0.000000,172.30.1.1,172.30.1.250,DNS,116
Facebook,2,0.001335,172.30.1.1,172.30.1.250,TCP,108
Facebook,3,0.225079,172.30.1.1,172.30.1.250,QUIC,1308
Facebook,4,0.227332,172.30.1.1,172.30.1.250,DNS,112
Facebook,5,0.334941,172.30.1.1,172.30.1.250,QUIC,1308
Facebook,6,0.364925,172.30.1.1,172.30.1.250,TCP,108
Facebook,7,0.433049,172.30.1.1,172.30.1.250,TCP,108
Facebook,8,0.537985,172.30.1.1,172.30.1.250,QUIC,1308
Facebook,9,0.939905,172.30.1.1,172.30.1.250,QUIC,1308
Facebook,10,1.006949,172.30.1.1,172.30.1.250,TCP,108
Facebook,11,1.386907,172.30.1.1,172.30.1.250,TCP,108
Facebook,12,1.450838,172.30.1.1,172.30.1.250,TCP,108
Facebook,13,1.745089,172.30.1.1,172.30.1.250,QUIC,1308
Facebook,14,3.002665,172.30.1.1,172.30.1.250,DNS,116
Facebook,15,3.023360,172.30.1.1,172.30.1.250,TCP,108
Facebook,16,3.231581,172.30.1.1,172.30.1.250,DNS,112
Facebook,17,3.359118,172.30.1.1,172.30.1.250,QUIC,1308
Facebook,18,3.403272,172.30.1.1,172.30.1.250,TCP,108
Facebook,19,3.467011,172.30.1.1,172.30.1.250,TCP,108
Facebook,20,6.249471,172.30.1.1,172.30.1.250,DNS,112
Facebook,21,6.563880,172.30.1.1,172.30.1.250,QUIC,1308
Facebook,22,7.114868,172.30.1.1,172.30.1.250,TCP,108
Facebook,23,7.627852,172.30.1.1,172.30.1.250,TCP,108
Facebook,24,7.628433,172.30.1.1,172.30.1.250,TCP,108
Facebook,25,9.256140,172.30.1.1,172.30.1.250,DNS,112
Facebook,26,12.278315,172.30.1.1,172.30.1.250,DNS,112
Facebook,27,12.975315,172.30.1.1,172.30.1.250,QUIC,1308
Facebook,28,15.283530,172.30.1.1,172.30.1.250,DNS,112
Facebook,29,15.819324,172.30.1.1,172.30.1.250,TCP,108
Facebook,30,15.819836,172.30.1.1,172.30.1.250,TCP,108
Facebook,31,18.301884,172.30.1.1,172.30.1.250,DNS,112
Facebook,32,21.307799,172.30.1.1,172.30.1.250,DNS,112
Facebook,33,24.334624,172.30.1.1,172.30.1.250,DNS,112
Facebook,34,25.784094,172.30.1.1,172.30.1.250,QUIC,1308
Facebook,35,27.335964,172.30.1.1,172.30.1.250,DNS,112
Facebook,36,30.446042,172.30.1.1,172.30.1.250,DNS,112
Facebook,37,33.451144,172.30.1.1,172.30.1.250,DNS,112
Facebook,38,36.473296,172.30.1.1,172.30.1.250,DNS,112
Facebook,39,39.479172,172.30.1.1,172.30.1.250,DNS,112
Facebook,40,41.001433,172.30.1.1,172.30.1.250,DNS,116
Facebook,41,41.003763,172.30.1.1,172.30.1.250,TCP,108
Facebook,42,42.027644,172.30.1.1,172.30.1.250,TCP,108
Facebook,43,42.499668,172.30.1.1,172.30.1.250,DNS,112
Facebook,44,44.003853,172.30.1.1,172.30.1.250,DNS,116
Facebook,45,44.043489,172.30.1.1,172.30.1.250,TCP,108
Facebook,46,45.503559,172.30.1.1,172.30.1.250,DNS,112
Facebook,47,70.862229,172.30.1.250,172.30.1.1,TCP,88
Facebook,48,75.883319,172.30.1.250,172.30.1.1,TCP,88
Facebook,49,75.884345,172.30.1.250,172.30.1.1,TCP,88
Facebook,50,105.997249,172.30.1.250,172.30.1.1,TCP,88
