App Name,No.,Time,Source,Destination,Protocol,Length
Zoom,1,0.000000,172.30.1.250,172.30.1.1,UDP,1320
Zoom,2,0.001459,172.30.1.250,172.30.1.1,UDP,1320
Zoom,3,0.025456,172.30.1.250,172.30.1.1,UDP,1320
Zoom,4,0.038444,172.30.1.250,172.30.1.1,UDP,1352
Zoom,5,0.043857,172.30.1.250,172.30.1.1,UDP,1280
Zoom,6,0.047592,172.30.1.250,172.30.1.1,UDP,180
Zoom,7,0.048788,172.30.1.250,172.30.1.1,UDP,152
Zoom,8,0.048905,172.30.1.250,172.30.1.1,UDP,80
Zoom,9,0.048929,172.30.1.250,172.30.1.1,UDP,152
Zoom,10,0.048946,172.30.1.250,172.30.1.1,UDP,80
Zoom,11,0.075114,172.30.1.1,172.30.1.250,UDP,264
Zoom,12,0.076421,172.30.1.250,172.30.1.1,UDP,152
Zoom,13,0.076595,172.30.1.250,172.30.1.1,UDP,80
Zoom,14,0.084093,172.30.1.250,172.30.1.1,UDP,152
Zoom,15,0.084328,172.30.1.250,172.30.1.1,UDP,80
Zoom,16,0.084377,172.30.1.250,172.30.1.1,UDP,152
Zoom,17,0.084414,172.30.1.250,172.30.1.1,UDP,80
Zoom,18,0.088542,172.30.1.250,172.30.1.1,UDP,152
Zoom,19,0.088941,172.30.1.250,172.30.1.1,UDP,80
Zoom,20,0.115182,172.30.1.1,172.30.1.250,UDP,264
Zoom,21,0.121825,172.30.1.250,172.30.1.1,UDP,184
Zoom,22,0.122059,172.30.1.250,172.30.1.1,UDP,156
Zoom,23,0.123770,172.30.1.1,172.30.1.250,UDP,1280
Zoom,24,0.125563,172.30.1.1,172.30.1.250,WireGuard,156
Zoom,25,0.177803,172.30.1.1,172.30.1.250,UDP,1280
Zoom,26,0.178066,172.30.1.1,172.30.1.250,UDP,1280
Zoom,27,0.183557,172.30.1.250,172.30.1.1,UDP,568
Zoom,28,0.183662,172.30.1.250,172.30.1.1,UDP,184
Zoom,29,0.183741,172.30.1.250,172.30.1.1,UDP,568
Zoom,30,0.183758,172.30.1.250,172.30.1.1,UDP,156
Zoom,31,0.183775,172.30.1.250,172.30.1.1,UDP,568
Zoom,32,0.183794,172.30.1.250,172.30.1.1,UDP,108
Zoom,33,0.184448,172.30.1.1,172.30.1.250,UDP,180
Zoom,34,0.184670,172.30.1.1,172.30.1.250,WireGuard,156
Zoom,35,0.185150,172.30.1.1,172.30.1.250,UDP,1280
Zoom,36,0.186254,172.30.1.250,172.30.1.1,UDP,108
Zoom,37,0.186309,172.30.1.250,172.30.1.1,UDP,108
Zoom,38,0.186329,172.30.1.250,172.30.1.1,UDP,200
Zoom,39,0.227252,172.30.1.1,172.30.1.250,UDP,1320
Zoom,40,0.227642,172.30.1.1,172.30.1.250,UDP,1320
Zoom,41,0.234269,172.30.1.1,172.30.1.250,UDP,180
Zoom,42,0.240511,172.30.1.250,172.30.1.1,UDP,104
Zoom,43,0.240654,172.30.1.250,172.30.1.1,UDP,104
Zoom,44,0.240681,172.30.1.250,172.30.1.1,UDP,104
Zoom,45,0.240700,172.30.1.250,172.30.1.1,UDP,104
Zoom,46,0.240718,172.30.1.250,172.30.1.1,UDP,104
Zoom,47,0.240737,172.30.1.250,172.30.1.1,UDP,104
Zoom,48,0.261448,172.30.1.1,172.30.1.250,UDP,1320
Zoom,49,0.282021,172.30.1.1,172.30.1.250,UDP,1352
Zoom,50,0.282876,172.30.1.1,172.30.1.250,UDP,1280
