App Name,No.,Time,Source,Destination,Protocol,Length
Teams,1,0.000000,172.30.1.1,172.30.1.250,DNS,124
Teams,2,0.001009,172.30.1.1,172.30.1.250,DNS,124
Teams,3,0.001628,172.30.1.1,172.30.1.250,DNS,112
Teams,4,0.002422,172.30.1.1,172.30.1.250,TCP,108
Teams,5,0.041246,172.30.1.250,172.30.1.1,DNS,244
Teams,6,0.043614,172.30.1.250,172.30.1.1,DNS,268
Teams,7,0.046120,172.30.1.1,172.30.1.250,TCP,108
Teams,8,0.046788,172.30.1.1,172.30.1.250,TCP,108
Teams,9,0.047412,172.30.1.250,172.30.1.1,DNS,288
Teams,10,0.097190,172.30.1.250,172.30.1.1,TCP,96
Teams,11,0.097356,172.30.1.1,172.30.1.250,TCP,88
Teams,12,0.100965,172.30.1.1,172.30.1.250,TLSv1.3,816
Teams,13,0.101202,172.30.1.250,172.30.1.1,TCP,88
Teams,14,0.123738,172.30.1.250,172.30.1.1,TCP,96
Teams,15,0.124036,172.30.1.1,172.30.1.250,TCP,88
Teams,16,0.126430,172.30.1.250,172.30.1.1,TCP,96
Teams,17,0.126747,172.30.1.1,172.30.1.250,TCP,88
Teams,18,0.128977,172.30.1.1,172.30.1.250,TLSv1.3,604
Teams,19,0.129418,172.30.1.250,172.30.1.1,TCP,88
Teams,20,0.132307,172.30.1.1,172.30.1.250,TLSv1.3,472
Teams,21,0.132463,172.30.1.250,172.30.1.1,TCP,88
Teams,22,0.147729,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,23,0.148119,172.30.1.1,172.30.1.250,TCP,88
Teams,24,0.155547,172.30.1.1,172.30.1.250,TLSv1.3,888
Teams,25,0.155709,172.30.1.250,172.30.1.1,TCP,88
Teams,26,0.183510,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,27,0.183986,172.30.1.1,172.30.1.250,TCP,88
Teams,28,0.188269,172.30.1.1,172.30.1.250,TLSv1.3,436
Teams,29,0.188385,172.30.1.250,172.30.1.1,TCP,88
Teams,30,0.204505,172.30.1.250,172.30.1.1,TLSv1.3,6060
Teams,31,0.225989,172.30.1.1,172.30.1.250,TLSv1.3,160
Teams,32,0.226138,172.30.1.250,172.30.1.1,TCP,88
Teams,33,0.229076,172.30.1.1,172.30.1.250,TLSv1.3,132
Teams,34,0.229207,172.30.1.250,172.30.1.1,TCP,88
Teams,35,0.229608,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,36,0.229631,172.30.1.250,172.30.1.1,TCP,88
Teams,37,0.229811,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,38,0.229861,172.30.1.250,172.30.1.1,TCP,88
Teams,39,0.239425,172.30.1.1,172.30.1.250,TLSv1.3,2720
Teams,40,0.239642,172.30.1.250,172.30.1.1,TCP,88
Teams,41,0.248500,172.30.1.250,172.30.1.1,TLSv1.3,6060
Teams,42,0.259986,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,43,0.260453,172.30.1.1,172.30.1.250,TCP,88
Teams,44,0.270408,172.30.1.1,172.30.1.250,TLSv1.3,160
Teams,45,0.270578,172.30.1.250,172.30.1.1,TCP,88
Teams,46,0.272463,172.30.1.1,172.30.1.250,TLSv1.3,132
Teams,47,0.272535,172.30.1.250,172.30.1.1,TCP,88
Teams,48,0.273068,172.30.1.1,172.30.1.250,TLSv1.3,544
Teams,49,0.273147,172.30.1.250,172.30.1.1,TCP,88
Teams,50,0.273247,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,51,0.273314,172.30.1.250,172.30.1.1,TCP,88
Teams,52,0.273544,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,53,0.273572,172.30.1.250,172.30.1.1,TCP,88
Teams,54,0.274466,172.30.1.1,172.30.1.250,TLSv1.3,112
Teams,55,0.274495,172.30.1.250,172.30.1.1,TCP,88
Teams,56,0.275170,172.30.1.1,172.30.1.250,TCP,88
Teams,57,0.275220,172.30.1.250,172.30.1.1,TCP,88
Teams,58,0.283524,172.30.1.1,172.30.1.250,TLSv1.3,952
Teams,59,0.283702,172.30.1.250,172.30.1.1,TCP,88
Teams,60,0.284911,172.30.1.250,172.30.1.1,TLSv1.3,608
Teams,61,0.285136,172.30.1.250,172.30.1.1,TLSv1.3,120
Teams,62,0.286007,172.30.1.1,172.30.1.250,TCP,88
Teams,63,0.286031,172.30.1.1,172.30.1.250,TLSv1.3,120
Teams,64,0.286144,172.30.1.250,172.30.1.1,TCP,88
Teams,65,0.322702,172.30.1.250,172.30.1.1,TLSv1.3,608
Teams,66,0.323145,172.30.1.1,172.30.1.250,TCP,88
Teams,67,0.323250,172.30.1.250,172.30.1.1,TCP,88
Teams,68,0.342077,172.30.1.250,172.30.1.1,TLSv1.3,336
Teams,69,0.385421,172.30.1.1,172.30.1.250,TCP,88
Teams,70,0.407616,172.30.1.250,172.30.1.1,TLSv1.3,2760
Teams,71,0.409160,172.30.1.250,172.30.1.1,TLSv1.3,1948
Teams,72,0.409386,172.30.1.250,172.30.1.1,TLSv1.3,252
Teams,73,0.409565,172.30.1.1,172.30.1.250,TCP,88
Teams,74,0.409583,172.30.1.1,172.30.1.250,TCP,88
Teams,75,0.437412,172.30.1.1,172.30.1.250,TLSv1.3,160
Teams,76,0.437636,172.30.1.250,172.30.1.1,TCP,88
Teams,77,0.438964,172.30.1.1,172.30.1.250,TLSv1.3,508
Teams,78,0.439144,172.30.1.250,172.30.1.1,TCP,88
Teams,79,0.439463,172.30.1.1,172.30.1.250,TLSv1.3,1304
Teams,80,0.439554,172.30.1.250,172.30.1.1,TCP,88
Teams,81,0.554480,172.30.1.250,172.30.1.1,TLSv1.3,236
Teams,82,0.564857,172.30.1.250,172.30.1.1,TLSv1.3,552
Teams,83,0.567236,172.30.1.1,172.30.1.250,TCP,88
Teams,84,0.595277,172.30.1.1,172.30.1.250,TLSv1.3,508
Teams,85,0.595595,172.30.1.250,172.30.1.1,TCP,88
Teams,86,0.595885,172.30.1.1,172.30.1.250,TLSv1.3,972
Teams,87,0.596030,172.30.1.250,172.30.1.1,TCP,88
Teams,88,0.864335,172.30.1.250,172.30.1.1,TLSv1.3,600
Teams,89,0.906050,172.30.1.1,172.30.1.250,TCP,88
Teams,90,0.978754,172.30.1.1,172.30.1.250,DNS,132
Teams,91,1.042113,172.30.1.250,172.30.1.1,DNS,224
Teams,92,1.050707,172.30.1.1,172.30.1.250,TCP,108
Teams,93,1.175613,172.30.1.250,172.30.1.1,TCP,96
Teams,94,1.177206,172.30.1.1,172.30.1.250,TCP,88
Teams,95,1.186561,172.30.1.1,172.30.1.250,TLSv1.2,604
Teams,96,1.186993,172.30.1.250,172.30.1.1,TCP,88
Teams,97,1.347160,172.30.1.250,172.30.1.1,TLSv1.2,6216
Teams,98,1.361264,172.30.1.1,172.30.1.250,TCP,88
Teams,99,1.392753,172.30.1.1,172.30.1.250,TLSv1.2,244
Teams,100,1.393190,172.30.1.250,172.30.1.1,TCP,88
Teams,101,1.513395,172.30.1.250,172.30.1.1,TLSv1.2,140
Teams,102,1.514649,172.30.1.1,172.30.1.250,TCP,88
Teams,103,1.521279,172.30.1.1,172.30.1.250,TLSv1.2,584
Teams,104,1.521516,172.30.1.250,172.30.1.1,TCP,88
Teams,105,1.665930,172.30.1.250,172.30.1.1,TLSv1.2,440
Teams,106,1.698519,172.30.1.1,172.30.1.250,TLSv1.2,1788
Teams,107,1.698837,172.30.1.250,172.30.1.1,TCP,88
Teams,108,2.141595,172.30.1.1,172.30.1.250,DNS,140
Teams,109,2.143378,172.30.1.1,172.30.1.250,DNS,140
Teams,110,2.144763,172.30.1.1,172.30.1.250,TCP,108
Teams,111,2.195473,172.30.1.250,172.30.1.1,DNS,320
Teams,112,2.210629,172.30.1.250,172.30.1.1,TCP,96
Teams,113,2.211022,172.30.1.1,172.30.1.250,TCP,88
Teams,114,2.212328,172.30.1.250,172.30.1.1,DNS,364
Teams,115,2.215866,172.30.1.1,172.30.1.250,TLSv1.2,392
Teams,116,2.216196,172.30.1.250,172.30.1.1,TCP,88
Teams,117,2.281259,172.30.1.250,172.30.1.1,TCP,1436
Teams,118,2.281794,172.30.1.1,172.30.1.250,TCP,88
Teams,119,2.283568,172.30.1.250,172.30.1.1,TLSv1.2,2884
Teams,120,2.284656,172.30.1.1,172.30.1.250,TCP,88
Teams,121,2.346420,172.30.1.1,172.30.1.250,TLSv1.2,244
Teams,122,2.346665,172.30.1.250,172.30.1.1,TCP,88
Teams,123,2.464059,172.30.1.250,172.30.1.1,TLSv1.2,140
Teams,124,2.464392,172.30.1.1,172.30.1.250,TCP,88
Teams,125,2.468313,172.30.1.1,172.30.1.250,TLSv1.2,1736
