App Name,No.,Time,Source,Destination,Protocol,Length
Twitch,1,0.000000,172.30.1.1,172.30.1.250,DNS,136
Twitch,2,0.047108,172.30.1.1,172.30.1.250,DNS,108
Twitch,3,0.049029,172.30.1.1,172.30.1.250,DNS,116
Twitch,4,0.056978,172.30.1.250,172.30.1.1,DNS,372
Twitch,5,0.058747,172.30.1.1,172.30.1.250,TCP,108
Twitch,6,0.072108,172.30.1.250,172.30.1.1,DNS,160
Twitch,7,0.073635,172.30.1.1,172.30.1.250,TCP,108
Twitch,8,0.074773,172.30.1.250,172.30.1.1,DNS,244
Twitch,9,0.076729,172.30.1.1,172.30.1.250,TCP,108
Twitch,10,0.096385,172.30.1.250,172.30.1.1,TCP,96
Twitch,11,0.096601,172.30.1.1,172.30.1.250,TCP,88
Twitch,12,0.100801,172.30.1.1,172.30.1.250,TLSv1.3,604
Twitch,13,0.101134,172.30.1.250,172.30.1.1,TCP,88
Twitch,14,0.139503,172.30.1.250,172.30.1.1,TLSv1.3,2760
Twitch,15,0.139892,172.30.1.1,172.30.1.250,TCP,88
Twitch,16,0.139908,172.30.1.250,172.30.1.1,TLSv1.3,2468
Twitch,17,0.139943,172.30.1.1,172.30.1.250,TCP,88
Twitch,18,0.145402,172.30.1.1,172.30.1.250,TLSv1.3,152
Twitch,19,0.145480,172.30.1.250,172.30.1.1,TCP,88
Twitch,20,0.147322,172.30.1.1,172.30.1.250,TLSv1.3,132
Twitch,21,0.147373,172.30.1.250,172.30.1.1,TCP,88
Twitch,22,0.147522,172.30.1.250,172.30.1.1,TCP,96
Twitch,23,0.147596,172.30.1.1,172.30.1.250,TLSv1.3,124
Twitch,24,0.147601,172.30.1.1,172.30.1.250,TCP,88
Twitch,25,0.147612,172.30.1.250,172.30.1.1,TCP,88
Twitch,26,0.147639,172.30.1.1,172.30.1.250,TLSv1.3,124
Twitch,27,0.147679,172.30.1.250,172.30.1.1,TCP,88
Twitch,28,0.149016,172.30.1.1,172.30.1.250,TLSv1.2,604
Twitch,29,0.149161,172.30.1.250,172.30.1.1,TCP,88
Twitch,30,0.151126,172.30.1.1,172.30.1.250,TLSv1.3,1048
Twitch,31,0.151280,172.30.1.250,172.30.1.1,TCP,88
Twitch,32,0.154941,172.30.1.1,172.30.1.250,TCP,108
Twitch,33,0.159436,172.30.1.250,172.30.1.1,TCP,96
Twitch,34,0.159546,172.30.1.1,172.30.1.250,TCP,88
Twitch,35,0.161029,172.30.1.1,172.30.1.250,TLSv1.2,604
Twitch,36,0.161164,172.30.1.250,172.30.1.1,TCP,88
Twitch,37,0.171557,172.30.1.250,172.30.1.1,TLSv1.3,136
Twitch,38,0.172482,172.30.1.1,172.30.1.250,TLSv1.3,120
Twitch,39,0.172578,172.30.1.250,172.30.1.1,TCP,88
Twitch,40,0.174210,172.30.1.250,172.30.1.1,TLSv1.3,120
Twitch,41,0.215886,172.30.1.1,172.30.1.250,TCP,88
Twitch,42,0.237682,172.30.1.250,172.30.1.1,TLSv1.2,5648
Twitch,43,0.238106,172.30.1.1,172.30.1.250,TCP,88
Twitch,44,0.241408,172.30.1.1,172.30.1.250,TLSv1.2,212
Twitch,45,0.241489,172.30.1.250,172.30.1.1,TCP,88
Twitch,46,0.242989,172.30.1.250,172.30.1.1,TCP,96
Twitch,47,0.243067,172.30.1.1,172.30.1.250,TCP,88
Twitch,48,0.244103,172.30.1.1,172.30.1.250,TLSv1.2,604
Twitch,49,0.244235,172.30.1.250,172.30.1.1,TCP,88
Twitch,50,0.251819,172.30.1.250,172.30.1.1,TLSv1.2,4096
Twitch,51,0.252079,172.30.1.1,172.30.1.250,TCP,88
Twitch,52,0.252116,172.30.1.250,172.30.1.1,TLSv1.2,1520
Twitch,53,0.252348,172.30.1.1,172.30.1.250,TCP,88
Twitch,54,0.263871,172.30.1.1,172.30.1.250,TLSv1.2,212
Twitch,55,0.263954,172.30.1.250,172.30.1.1,TCP,88
Twitch,56,0.307807,172.30.1.250,172.30.1.1,TLSv1.3,704
Twitch,57,0.308173,172.30.1.1,172.30.1.250,TCP,88
Twitch,58,0.312735,172.30.1.1,172.30.1.250,TCP,108
Twitch,59,0.322246,172.30.1.1,172.30.1.250,TLSv1.3,1904
Twitch,60,0.322492,172.30.1.250,172.30.1.1,TCP,88
Twitch,61,0.334497,172.30.1.250,172.30.1.1,TLSv1.2,328
Twitch,62,0.335448,172.30.1.1,172.30.1.250,TLSv1.2,140
Twitch,63,0.335830,172.30.1.250,172.30.1.1,TCP,88
