timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl,label,prb_ul_per_thp,delay_median_w5,thp_dl_cv_w5,thp_dl_range_w5
2025-12-07 06:35:13.353929,1.0,1,1,0.059,0.009,95.0,0.061810000000000004,0.011689999999999999,2117,2015,1.0,172.3695318760024,92.5,0.3727421407727674,70.27
2026-08-15 14:01:06.706857,1.0,1,1,0.063,0.001,116.17,0.07934999999999999,0.0030499999999999998,2739,1387,5.0,454.75394926100023,84.67,0.33348146525300404,83.36
2025-12-07 00:59:13.353631,1.0,1,1,0.05,0.008,244.62,0.05613,0.01,1870,2133,1.0,213.29997867000216,217.17,0.4881998254078183,99.45999999999998
2026-08-15 13:24:47.995104,1.0,1,1,0.758,0.001,102.53,0.76698,0.0035800000000000003,1568,980,5.0,273.74294029526806,102.53,0.09083964147430333,183.26
2025-12-07 09:09:12.355778,1.0,1,1,0.039,0.006,357.31,0.04118,0.00842,1481,2147,1.0,254.98809323181794,353.52,0.3571084408227023,56.32
2025-12-06 09:12:19.153776,1.0,1,1,0.074,0.002,644.36,0.07628,0.00377,2496,1591,0.0,422.015803178832,644.36,1.8180638890430807,4797.389999999999
2025-12-07 07:47:01.353989,1.0,1,1,0.066,0.01,202.8,0.06901,0.01262,2256,1966,1.0,155.78445675242025,195.9,0.5423987792135508,117.82
2025-12-06 14:37:57.353803,1.0,1,1,0.019,0.003,85.25,0.020120000000000002,0.00395,650,1105,1.0,279.7467646210722,85.25,0.7617889246636609,95.61
2025-12-06 17:18:56.061525,1.0,1,1,0.078,0.01,89.67,0.08097,0.01304,2678,2345,1.0,179.83127455281638,77.0,0.21230790724618084,40.980000000000004
2026-08-15 12:01:39.100660,1.0,1,1,2.782,0.083,48.5,2.80071,0.09978000000000001,5343,1541,5.0,15.443976594067182,68.11,0.17067914253758745,1045.25
2025-12-06 18:03:59.353927,1.0,1,1,0.058,0.02,380.57,0.06240999999999999,0.02422,2082,3116,1.0,128.653999642692,380.57,0.5566601110090571,92.78
2026-08-15 16:21:15.948657,1.0,1,1,0.123,0.001,123.67,0.12965000000000002,0.0033599999999999997,4278,1064,5.0,316.666572420663,95.38,0.07669983358287832,25.810000000000002
2025-12-06 10:05:31.154504,1.0,1,1,1.224,0.053,106.0,1.23466,0.06417,2307,1085,0.0,16.908212296895556,88.98,0.32102621793012864,2114.5
2026-08-15 12:06:23.100306,1.0,1,1,3.48,0.147,87.06,3.51932,0.17535,6494,2220,5.0,12.66039342651615,92.63,0.341537784510068,3138.02
2025-12-07 02:58:43.353504,1.0,1,1,0.146,0.017,77.5,0.15034999999999998,0.02131,4267,2776,1.0,130.26747394333768,89.0,0.6397173736446115,119.81
2026-08-15 10:04:15.673263,1.0,1,1,0.213,0.003,109.82,0.22008000000000003,0.006059999999999999,2706,915,5.0,150.99007409404717,86.17,1.5734698892156789,4364.82
2026-08-15 10:02:37.673308,1.0,1,1,1.925,0.005,104.57,1.94058,0.00746,3466,951,5.0,127.47987567293892,100.47,0.5396101086575124,8307.52
2025-12-07 06:51:33.353947,1.0,1,1,0.036,0.005,366.25,0.037469999999999996,0.00707,1214,1861,1.0,263.22485668672465,102.29,0.8315641195610936,166.93
2025-12-07 07:36:28.354208,1.0,1,1,0.045,0.008,63.0,0.047020000000000006,0.01111,1430,2279,1.0,205.13049458771428,63.0,0.980544737626488,160.51999999999998
2026-08-15 12:22:17.299400,1.0,1,1,0.7,0.033,175.24,0.7099500000000001,0.040920000000000005,1768,853,5.0,20.845551787743116,84.94,0.0554450527308621,94.28000000000009
2025-12-08 10:44:42.456918,1.0,1,1,0.025,0.004,374.75,0.06898,0.0048200000000000005,2202,1203,1.0,249.58501045954137,107.0,0.9093418418640817,74.92999999999999
2025-11-17 11:39:45.778607,1.0,1,1,5.716,0.004,74.29,5.73168,0.00819,8611,1543,0.0,188.4004653967686,96.61,0.1221273074889479,1885.08
2026-08-15 09:53:40.719741,1.0,1,1,1.072,0.008,98.04,1.09168,0.0114,3791,1480,5.0,129.82455001539034,92.07,0.1289234643966793,310.59000000000003
2025-12-07 00:29:17.353630,1.0,1,1,0.132,0.015,76.67,0.13622,0.01809,3381,3272,1.0,180.87340072562736,72.75,0.6293638634870846,116.36
2025-12-06 18:39:53.353485,1.0,1,1,0.035,0.012,15.0,0.036969999999999996,0.01394,1184,1709,1.0,122.59683482088704,75.0,0.34144039533265524,35.46000000000001
2025-12-06 22:35:06.353604,1.0,1,1,0.158,0.018,94.75,0.16202,0.02312,3132,2820,1.0,121.97231306348125,94.75,0.7329193097372452,132.33
2025-12-07 08:43:00.354080,1.0,1,1,0.169,0.022,217.5,0.17375,0.02686,4399,3308,1.0,123.15710636049492,217.5,0.4557307056120829,111.59
2025-12-06 19:39:09.353646,1.0,1,1,0.171,0.018,59.86,0.17551,0.02213,4460,3223,1.0,145.63939694354283,99.25,0.6349511592487947,149.28
2025-12-06 19:29:04.353643,1.0,1,1,0.144,0.019,351.71,0.14794,0.02302,3937,2542,1.0,110.42571197108114,90.0,0.43583158189724286,110.36000000000001
2025-12-06 09:19:25.153829,1.0,1,1,0.011,0.004,88.62,0.01246,0.005719999999999999,411,1251,0.0,218.70625547093437,88.62,0.4308781950669341,8.940000000000001
2026-08-15 14:53:00.366684,1.0,1,1,2.183,0.004,102.61,2.1967,0.00658,3483,902,5.0,137.0820460361632,125.65,0.12690851514164184,703.0900000000001
2026-08-15 11:13:52.126822,1.0,1,1,0.279,0.004,110.15,0.36193000000000003,0.00543,5918,1610,5.0,296.500866206102,140.76,0.10178973957724292,86.07999999999998
2025-12-07 08:36:50.356288,1.0,1,1,0.132,0.015,86.5,0.13624,0.01891,3158,2683,1.0,141.88259429494477,121.73,0.39392297052814546,112.1
2025-12-07 03:58:57.353609,1.0,1,1,0.029,0.006,365.46,0.03046,0.00835,907,1710,1.0,204.79039463588092,365.46,0.6437581855474076,134.82
2025-12-06 15:10:39.353699,1.0,1,1,0.05,0.008,66.0,0.05192,0.01063,1759,2378,1.0,223.706470018206,66.0,1.0675595089555532,168.29999999999998
2025-12-07 00:26:38.353540,1.0,1,1,0.065,0.009,389.79,0.06751,0.01126,2208,1658,1.0,147.24687857487757,347.0,0.7436091371262985,127.12
2026-08-15 10:54:41.202194,1.0,1,1,0.68,0.03,128.71,0.68935,0.03842,1671,880,5.0,22.904736519918362,104.81,0.01583378950834724,28.590000000000032
2025-12-06 20:16:19.353517,1.0,1,1,0.105,0.01,268.05,0.10842,0.01357,2732,2584,1.0,190.42003018275386,402.5,0.5086823554613534,81.58
2025-12-06 18:38:40.353738,1.0,1,1,0.069,0.008,422.5,0.07173,0.01094,2448,2353,1.0,215.08224725025164,381.57,0.3608946762624052,40.24000000000001
2025-12-06 17:29:42.353534,1.0,1,1,0.081,0.011,345.0,0.08368,0.01436,1748,1959,1.0,136.42060331332848,345.0,0.35241366110380223,57.28000000000001
2025-12-06 13:52:38.353646,1.0,1,1,0.038,0.006,227.14,0.039850000000000003,0.00707,1314,1575,1.0,222.77224571821134,227.14,0.12314137619002725,12.899999999999999
2025-12-06 22:29:07.353558,1.0,1,1,0.074,0.01,198.0,0.07754000000000001,0.013619999999999998,2445,2668,1.0,195.88838503022137,373.88,0.29844553605421464,67.09
2026-08-15 09:36:29.991336,1.0,1,1,0.658,0.03,95.59,0.66832,0.037399999999999996,1653,838,5.0,22.40641651319742,59.67,0.07129905838521897,111.32000000000005
2025-12-07 00:44:02.353766,1.0,1,1,0.159,0.018,46.25,0.16423,0.02311,4527,3222,1.0,139.4201583980892,86.5,0.782793433804742,134.66
2025-12-06 13:20:17.353729,1.0,1,1,0.152,0.014,99.0,0.15621000000000002,0.01838,3390,2136,1.0,116.21326897642714,92.0,0.8242590219937532,164.23000000000002
2025-12-07 07:15:09.355958,1.0,1,1,0.111,0.011,331.21,0.11394,0.01458,2819,2237,1.0,153.42934475793245,331.21,0.3277522371535114,72.0
2025-12-07 08:23:20.356315,1.0,1,1,0.155,0.017,62.67,0.15919,0.02173,3712,3514,1.0,161.711911564109,170.67,0.56423326392371,125.58000000000001
2025-12-07 04:01:45.353544,1.0,1,1,0.033,0.005,170.77,0.03475,0.00619,985,1680,1.0,271.40544888441855,104.45,0.8277489497587124,152.08
2025-12-07 02:39:44.353443,1.0,1,1,0.082,0.01,422.88,0.08451,0.01293,2714,2385,1.0,184.45474211486913,422.88,0.6186761395455933,130.36
2025-12-07 00:45:15.353516,1.0,1,1,0.029,0.004,18.0,0.030539999999999998,0.00619,899,1497,1.0,241.8416410595087,130.0,0.7363939854448655,114.78
2025-12-06 13:41:54.353512,1.0,1,1,0.031,0.006,440.08,0.03593,0.008150000000000001,1153,2099,1.0,257.5459806692048,440.08,0.6282740680714234,104.94000000000001
2025-12-06 16:21:13.353644,1.0,1,1,0.03,0.005,348.0,0.03162,0.00647,810,1941,1.0,299.99995363215555,402.5,0.7353749566573092,123.89000000000001
2026-08-15 16:14:48.948669,1.0,1,1,2.66,0.004,99.24,2.67942,0.00774,4376,1286,5.0,166.14984933464478,101.31,0.07318089489641987,497.67999999999984
2026-08-15 14:49:04.367209,1.0,1,1,2.299,0.02,86.57,2.3174,0.02566,4130,1167,5.0,45.479343512106645,126.5,0.9816755189389277,2256.34
2025-12-07 07:23:34.354240,1.0,1,1,0.092,0.011,264.41,0.0953,0.013949999999999999,2916,2722,1.0,195.12543404118753,335.17,0.38499019885994473,54.96000000000001
2025-12-06 15:48:38.353700,1.0,1,1,0.043,0.007,20.0,0.04426,0.00897,1575,1838,1.0,204.90521684445744,32.5,0.8696737163165713,163.06
2025-12-07 07:06:43.355951,1.0,1,1,0.044,0.007,123.0,0.04647,0.00919,1514,1114,1.0,121.21870280536423,58.5,0.6730031888346085,111.54999999999998
2025-12-07 07:17:54.353820,1.0,1,1,0.118,0.012,484.55,0.12157,0.01463,3227,2205,1.0,150.71769304732106,100.0,0.47165617017810846,79.1
2026-08-15 10:30:47.819134,1.0,1,1,2.316,0.05,85.9,2.32632,0.06012,4326,1521,5.0,25.299400776789742,83.17,0.14346705707059568,751.3
2025-12-07 09:29:22.356305,1.0,1,1,0.048,0.007,85.2,0.0507,0.009210000000000001,1506,2428,1.0,263.62646431851635,147.25,0.850212944850079,156.7
2025-12-06 23:46:37.353644,1.0,1,1,0.049,0.007,82.0,0.05129,0.009609999999999999,1640,1949,1.0,202.80955225707055,758.67,0.18651480991324984,31.15
2025-12-06 20:44:52.353671,1.0,1,1,0.055,0.007,544.78,0.05731,0.00931,1914,2304,1.0,247.47580585651926,428.5,0.5305895647021058,102.92999999999998
2025-12-06 20:15:23.353536,1.0,1,1,0.046,0.006,264.93,0.04814,0.007980000000000001,1458,1173,1.0,146.9924627828994,289.69,0.4854692941232456,63.88
2026-08-15 12:42:40.241786,1.0,1,1,0.163,0.003,142.75,0.18696000000000002,0.00532,5368,1366,5.0,256.766869028784,173.0,0.10144075746735566,47.06999999999999
2025-12-06 19:24:16.353548,1.0,1,1,0.032,0.008,384.15,0.03349,0.009859999999999999,1141,1735,1.0,175.9634709976196,266.08,0.7490133073092009,148.26999999999998
2025-12-06 22:06:25.353631,1.0,1,1,0.214,0.021,222.5,0.21913,0.02571,4976,2946,1.0,114.58575983719331,332.88,1.1006414193726888,192.56
2026-08-15 11:43:27.146932,1.0,1,1,0.143,0.001,80.09,0.14986000000000002,0.00315,5173,740,5.0,234.92056034267927,72.06,0.018178356811273517,6.810000000000002
2026-08-15 11:25:31.044255,1.0,1,1,2.58,0.001,79.59,2.5966799999999997,0.00342,4235,1000,5.0,292.39757532234637,79.59,0.10491312521190141,545.1199999999999
2025-12-07 09:21:12.784415,1.0,1,1,0.136,0.014,642.9,0.13974,0.01837,3644,3035,1.0,165.21501550272097,421.2,0.391976678093302,79.68
2026-08-15 16:15:55.948709,1.0,1,1,0.148,0.002,89.75,0.15768000000000001,0.00354,5422,1041,5.0,294.0677135401939,94.0,0.06519654569013979,26.810000000000002
2025-12-06 22:15:55.353473,1.0,1,1,0.089,0.008,623.33,0.0916,0.00991,2767,2234,1.0,225.42883699002655,47.5,0.30390247265615195,63.56
2025-12-07 04:28:58.353606,1.0,1,1,0.03,0.006,83.29,0.032780000000000004,0.00739,1185,1827,1.0,247.22594760136028,83.29,0.6344749439184169,119.63
2026-08-15 10:16:30.818908,1.0,1,1,3.791,0.063,99.83,3.8182199999999997,0.07545,6551,1386,5.0,18.36978106865764,99.83,0.12604419503287967,1260.0900000000001
2025-12-07 03:21:03.353538,1.0,1,1,0.162,0.014,71.2,0.16588999999999998,0.01798,3376,2612,1.0,145.27251694813586,71.2,0.4857963046586667,108.18999999999998
2025-12-06 18:34:54.353608,1.0,1,1,0.102,0.016,84.0,0.10615000000000001,0.01964,2496,2312,1.0,117.71893494302775,763.22,0.3940562310859791,57.07000000000001
2026-08-15 10:13:08.673902,1.0,1,1,4.484,0.078,100.09,4.50319,0.09456999999999999,7251,1453,5.0,15.364280264732155,82.93,0.09095410551770466,1278.4000000000005
2026-08-15 10:40:06.203007,1.0,1,1,3.004,0.115,69.48,3.0145399999999998,0.13631000000000001,5675,1567,5.0,11.495854951978176,79.91,0.1305365810983319,740.96
2026-08-15 13:19:31.994373,1.0,1,1,2.528,0.004,80.15,2.5437,0.00654,4019,885,5.0,135.3210802261345,80.15,0.06838897311403781,338.67999999999984
2026-08-15 15:34:25.266199,1.0,1,1,0.455,0.028,85.33,0.46422,0.03505,1365,871,5.0,24.850213271035287,85.33,0.032995730615062835,29.840000000000032
2026-08-15 13:19:56.994375,1.0,1,1,2.228,0.001,3124.11,2.2557199999999997,0.0029300000000000003,39136,810,5.0,276.4504175937141,1710.86,0.10959354848530936,631.2599999999998
2025-12-06 19:35:26.353499,1.0,1,1,0.021,0.003,59.0,0.02182,0.00418,601,871,1.0,208.3731558915895,60.29,0.9676852078457288,193.57
2025-12-07 08:51:05.353839,1.0,1,1,0.147,0.015,315.67,0.16378,0.018539999999999997,4374,2843,1.0,153.34411254886123,109.75,0.6490097627604124,135.59
2025-12-07 00:26:33.353682,1.0,1,1,0.07,0.011,292.75,0.07318000000000001,0.01376,2237,2672,1.0,194.1860323992709,320.59,0.7090266364943139,123.82999999999998
2025-12-07 07:54:32.354378,1.0,1,1,0.055,0.008,521.25,0.0573,0.00994,1722,2217,1.0,223.03820693780617,127.4,0.35143282964633255,75.67
2025-12-06 15:17:46.353584,1.0,1,1,0.193,0.029,42.0,0.1994,0.0352,4582,3617,1.0,102.75567889898639,49.0,0.7225782084881015,163.49
2026-08-15 12:27:55.299333,1.0,1,1,0.512,0.027,112.27,0.52191,0.03593,1461,1036,5.0,28.83384278224763,91.78,0.023026176812109087,32.360000000000014
2026-08-15 10:09:03.673267,1.0,1,1,1.466,0.065,140.93,1.4783,0.07955,2758,1611,5.0,20.251413950327922,93.0,0.1861711793065059,777.0500000000002
2025-12-06 21:10:42.353652,1.0,1,1,0.099,0.014,22.0,0.10302,0.0176,3100,3394,1.0,192.84089813403986,366.38,0.6481654282567881,115.66
2025-12-07 03:51:51.353552,1.0,1,1,0.049,0.008,35.5,0.05155,0.009859999999999999,1726,1895,1.0,192.19064987924446,80.8,0.8632497109561463,166.35999999999999
2026-08-15 10:40:03.202795,1.0,1,1,2.252,0.101,79.91,2.27358,0.12034,4308,1397,5.0,11.608775040645046,91.97,0.28677769648330187,2077.96
2025-12-06 14:12:45.353652,1.0,1,1,0.134,0.012,129.75,0.13745,0.01537,3200,2266,1.0,147.43004896356223,129.75,0.3436029788317673,88.12
2025-12-07 03:07:47.353637,1.0,1,1,0.02,0.004,117.0,0.02145,0.0048,839,883,1.0,183.95829500868854,94.8,0.940094133138494,153.65
2025-12-07 00:49:53.353729,1.0,1,1,0.074,0.01,717.53,0.07728,0.0126,2580,3073,1.0,243.88886953262943,95.6,0.4485540346017666,93.74000000000001
2025-12-07 09:31:26.354297,1.0,1,1,0.191,0.021,103.2,0.19728,0.02643,4943,4266,1.0,161.4074853799665,89.0,0.418580001005494,177.08
2025-12-06 10:21:03.153903,1.0,1,1,0.801,0.036,87.04,0.80775,0.0461,1644,2511,0.0,54.46854545621377,74.0,0.13914744525358844,372.75
2025-12-07 08:26:49.354180,1.0,1,1,0.032,0.005,118.0,0.03379,0.00764,1143,2002,1.0,262.0418505180824,60.5,0.8116059780221817,141.81
2026-08-15 09:42:46.719857,1.0,1,1,0.561,0.027,69.37,0.56749,0.03565,1476,963,5.0,27.01262196318031,87.75,0.38379159088863396,418.75
2026-08-15 11:53:32.147079,1.0,1,1,0.35,0.023,56.9,0.35466000000000003,0.02801,883,2892,5.0,103.24883601396515,84.04,0.7386178223694554,4406.1900000000005
2025-12-07 06:18:38.354326,1.0,1,1,0.029,0.004,354.69,0.03102,0.00552,1060,1611,1.0,291.8477732159831,354.69,0.9777751839519324,186.84
2025-12-07 07:27:20.355901,1.0,1,1,0.107,0.019,51.5,0.11086,0.02305,1949,2819,1.0,122.29934393495253,70.0,0.6312176906988972,91.21000000000001
2025-12-06 17:36:52.353572,1.0,1,1,0.069,0.009,403.69,0.07227,0.0119,2394,2464,1.0,207.0588061295121,307.48,0.8793523187753854,142.66
2026-08-15 13:07:20.959706,1.0,1,1,3.087,0.001,7567.5,3.13886,0.0028,89919,735,5.0,262.49990625003346,2046.32,0.2411297634620467,1698.1999999999998
2025-12-07 02:08:32.353874,1.0,1,1,0.041,0.008,283.2,0.04304,0.010029999999999999,1427,2357,1.0,234.9949915259231,176.6,0.6867218518462939,91.82
2025-12-06 22:03:38.353593,1.0,1,1,0.038,0.012,79.0,0.04043,0.01423,1310,1946,1.0,136.75332840805845,316.29,0.773552242799141,173.29999999999998
2026-08-15 13:32:06.994430,1.0,1,1,0.137,0.001,132.36,0.14315,0.00377,4959,931,5.0,246.94953661816004,99.25,0.027348464323643445,10.5
2025-12-07 03:51:17.353871,1.0,1,1,0.034,0.007,213.75,0.03622,0.00846,1221,1690,1.0,199.76356976789955,125.5,0.8190121140790866,149.39
2026-08-15 11:28:49.044003,1.0,1,1,2.339,0.001,92.62,2.35473,0.00362,3700,910,5.0,251.38114602730772,96.88,0.8677831953886201,10657.75
2026-08-15 14:06:09.706829,1.0,1,1,0.097,0.001,66.5,0.10872,0.0027400000000000002,3588,1200,5.0,437.9560445415895,69.5,0.3020394863321146,91.5
2026-08-15 13:18:04.959583,1.0,1,1,2.426,0.001,126.1,2.44157,0.0030600000000000002,4515,875,5.0,285.94761897136635,129.29,0.2020282594788129,1148.5
2026-08-15 14:04:48.706844,1.0,1,1,0.115,0.001,45.71,0.12282,0.00276,4173,1105,5.0,400.3621737818211,71.0,0.19192158451201344,54.519999999999996
2025-12-07 00:17:20.353586,1.0,1,1,0.019,0.003,58.5,0.020239999999999998,0.00423,711,1214,1.0,286.9975680856813,58.5,0.5403861608933351,61.11
2025-12-06 18:47:35.353571,1.0,1,1,0.045,0.006,842.38,0.04732,0.00726,1531,1352,1.0,186.22586966585817,262.2,0.5685620416137659,89.5
2025-12-07 04:26:08.353621,1.0,1,1,0.023,0.004,294.29,0.02413,0.00553,738,1212,1.0,219.16813396597937,294.29,1.121473834370795,191.02
2025-12-07 04:16:34.353529,1.0,1,1,0.142,0.018,72.0,0.14682,0.02361,4568,3193,1.0,135.239299651025,105.0,0.5471029994352599,107.22
2026-08-15 13:21:06.994782,1.0,1,1,0.041,0.013,157.0,0.04646,0.014070000000000001,454,1481,5.0,105.25940971859207,115.32,0.6680584168944792,3507.14
2026-08-15 13:20:43.994422,1.0,1,1,2.15,0.001,1043.44,2.21226,0.00263,64312,742,5.0,282.12917029309114,2206.32,0.17848266510365535,1118.87
2025-12-06 15:43:48.353587,1.0,1,1,0.051,0.007,314.38,0.05298,0.00943,1598,2306,1.0,244.53868032463626,73.5,0.8263072785270188,163.03000000000003
2025-12-07 06:21:52.356366,1.0,1,1,0.048,0.007,274.0,0.04998,0.00856,1672,1758,1.0,205.37380778343368,181.6,0.7693710517340818,152.22
2025-12-06 20:07:14.353653,1.0,1,1,0.14,0.015,195.3,0.14395,0.0179,3915,2388,1.0,133.4078137760998,67.5,0.788405353030465,119.2
2025-12-07 01:20:20.353501,1.0,1,1,0.057,0.008,363.0,0.05986,0.01104,2070,2433,1.0,220.38041482061462,387.4,0.5110941053786556,108.25000000000001
2025-12-06 19:31:14.353476,1.0,1,1,0.134,0.016,143.5,0.13777,0.019510000000000003,3605,2777,1.0,142.33725564647585,89.14,0.19083060181356026,51.610000000000014
2025-12-06 18:19:18.353501,1.0,1,1,0.151,0.014,372.14,0.15561000000000003,0.01781,3912,2596,1.0,145.76080035032004,372.14,0.6639358767470481,138.93
2026-08-15 11:23:28.044022,1.0,1,1,1.007,0.001,110.36,1.01601,0.00302,4474,855,5.0,283.11248903559965,133.12,0.8802050740147592,1341.8600000000001
2026-08-15 10:44:08.202953,1.0,1,1,0.086,0.002,53.6,0.09893,0.00405,3171,1412,5.0,348.6418892242249,53.6,0.1416762441481055,30.03
2025-12-06 17:55:31.353511,1.0,1,1,0.035,0.007,16.0,0.03728,0.00966,1121,2077,1.0,215.01032970907562,65.5,0.556884103467581,95.07
2025-12-07 01:24:12.353565,1.0,1,1,0.136,0.015,74.83,0.13973,0.01896,3476,2647,1.0,139.60969727796953,133.6,0.5710538220216776,116.47999999999999
2026-08-15 13:20:48.994964,1.0,1,1,2.832,0.001,2148.67,2.8116399999999997,0.00297,46364,940,5.0,316.4982099332626,2148.67,0.14665024298267967,1001.6100000000001
2025-12-06 15:11:35.353610,1.0,1,1,0.069,0.01,584.56,0.07158,0.01263,2376,2184,1.0,172.92160151056203,584.56,0.5952622438492622,146.82
2025-12-06 09:52:44.153843,1.0,1,1,1.927,0.083,77.93,1.94311,0.09966,3737,1335,0.0,13.395544718086047,82.0,0.05349269605342335,266.80999999999995
2025-12-06 23:03:47.353649,1.0,1,1,0.034,0.006,216.82,0.03553,0.0075899999999999995,982,1288,1.0,169.69694733900562,194.8,0.5582729447430987,103.00999999999999
2025-12-07 06:43:15.354112,1.0,1,1,0.051,0.009,265.8,0.053869999999999994,0.01168,1497,2484,1.0,212.6712146685604,105.5,0.5366346659324714,100.56
2025-12-06 22:14:34.353581,1.0,1,1,0.038,0.006,162.67,0.040299999999999996,0.00846,1422,2752,1.0,325.2954698232305,629.88,0.6707372400710393,146.21999999999997
2026-08-15 15:10:10.240174,1.0,1,1,1.202,0.001,90.96,1.2149400000000001,0.0047599999999999995,2425,1300,5.0,273.1091863215995,90.96,0.024699364114648334,63.399999999999864
2025-12-06 22:32:18.353604,1.0,1,1,0.047,0.007,620.22,0.04872,0.00868,1580,1500,1.0,172.81103999872812,496.86,0.6715451673471243,130.64
2026-08-15 13:18:21.959551,1.0,1,1,2.632,0.001,2921.9,2.66193,0.00294,38036,827,5.0,281.2924213291084,2102.3,0.13901874783114734,928.02
2026-08-15 13:15:03.959684,1.0,1,1,2.117,0.001,104.03,2.1310599999999997,0.0035800000000000003,3425,938,5.0,262.0110999968994,141.43,0.15175587100009164,828.0200000000004
2026-08-15 12:41:16.241082,1.0,1,1,0.169,0.005,85.5,0.19582,0.00637,5744,1719,5.0,269.8586703518571,149.9,0.05469447576201373,24.72
2025-12-06 18:31:55.353708,1.0,1,1,0.083,0.009,68.75,0.08575,0.01166,2677,1674,1.0,143.56774068887302,78.56,0.4566293357229011,77.25999999999999
2025-12-07 09:34:13.356008,1.0,1,1,0.029,0.004,373.88,0.03039,0.00561,1056,1624,1.0,289.4830143524038,373.88,0.6996524307492563,113.42999999999999
2026-08-15 14:34:56.392460,1.0,1,1,0.341,0.006,296.73,0.35098,0.00822,8061,1273,5.0,154.8661612084962,120.3,0.04112996841448771,42.06999999999999
2025-12-06 20:59:45.353506,1.0,1,1,0.153,0.016,598.35,0.15718000000000001,0.02051,3709,3478,1.0,169.57580840683525,598.35,0.3091455394709801,97.78999999999999
2025-12-07 13:21:46.477218,1.0,1,1,2.319,0.071,76.26,2.3459899999999996,0.08838,4589,2998,4.0,33.921701358659185,76.26,0.3026411246270897,2358.67
2025-12-07 02:14:45.353558,1.0,1,1,0.098,0.013,667.27,0.10154,0.0167,3154,2876,1.0,172.21555854996654,113.2,0.7318906174043553,120.63
2025-12-06 23:50:28.353625,1.0,1,1,0.036,0.007,59.67,0.03786,0.00926,1072,2173,1.0,234.66520144004306,59.67,0.6849166271207104,118.37
2025-12-06 18:01:46.353577,1.0,1,1,0.046,0.008,512.78,0.04783,0.00741,1615,1600,1.0,215.92439731114746,514.25,0.5540021167417191,107.68999999999998
2026-08-15 13:59:48.706756,1.0,1,1,0.096,0.001,134.9,0.10855,0.00285,3688,1074,5.0,376.84197303790415,92.36,0.16921571311047018,46.599999999999994
2025-12-06 09:38:26.153726,1.0,1,1,0.799,0.018,8092.84,0.44074,0.02429,14182,2521,0.0,103.78756262710735,57.75,2.0100866730841394,6638.330000000001
2026-08-15 15:55:48.079869,1.0,1,1,0.008,0.001,115.0,0.01758,0.00198,780,1201,5.0,606.5653502195202,532.56,0.429527344789691,58.53
2025-12-06 22:51:34.353524,1.0,1,1,0.054,0.009,119.5,0.05661,0.01159,1560,1796,1.0,154.96116005511993,363.5,0.6016655532593302,108.00999999999999
2025-12-06 10:12:15.153742,1.0,1,1,0.324,0.02,145.82,0.32781,0.02423,2528,2840,0.0,117.21006532356313,139.67,0.4450435338265594,582.9
2025-11-17 11:30:20.778518,1.0,1,1,3.297,0.004,162.56,3.30175,0.007019999999999999,4882,1121,0.0,159.68658693923263,162.56,0.1098587171143886,1002.5900000000001
2025-12-06 22:21:07.353564,1.0,1,1,0.112,0.013,364.25,0.11574,0.01567,2970,1940,1.0,123.80343817463701,294.83,0.23991639645191185,66.41999999999999
2025-12-07 09:34:58.356044,1.0,1,1,0.039,0.006,368.14,0.04119,0.0085,1302,2239,1.0,263.41173371626667,612.47,0.6254541967539573,114.84
2025-12-06 19:34:22.353592,1.0,1,1,0.028,0.004,270.5,0.02997,0.006,1018,1764,1.0,293.99995100000814,63.67,0.9915330463706606,191.33
2026-08-15 11:08:47.126738,1.0,1,1,1.286,0.005,79.5,1.2968499999999998,0.00821,2107,1338,5.0,162.97196553325634,81.54,0.12813948698734415,516.3900000000001
2025-12-07 10:49:35.477341,1.0,1,1,5.594,0.199,112.24,5.64006,0.24114,9422,2453,4.0,10.172513850159602,112.24,0.6451758410132186,11752.89
2026-08-15 11:27:05.044013,1.0,1,1,10.527,0.004,131.37,10.58141,0.00788,16007,1422,5.0,180.45682989126524,135.98,0.7346577897515535,8243.529999999999
2026-08-15 13:38:23.890671,1.0,1,1,0.149,0.001,89.0,0.16147,0.0028599999999999997,5283,1115,5.0,389.8600035454533,89.0,0.03285036442259808,13.069999999999993
2025-12-06 20:57:27.353498,1.0,1,1,0.03,0.005,76.67,0.03486,0.00639,1199,1637,1.0,256.1814935553218,549.58,0.7595281940167811,162.72000000000003
2025-12-07 08:32:22.354105,1.0,1,1,0.029,0.006,98.5,0.0304,0.00833,846,1660,1.0,199.2796879616221,90.5,0.6025618625703458,95.94
2025-12-07 01:33:56.353579,1.0,1,1,0.039,0.008,88.25,0.04102,0.01086,1356,2717,1.0,250.1841390254016,88.25,0.20148987074245092,24.21
2025-12-07 01:11:24.353445,1.0,1,1,0.04,0.006,50.5,0.04226,0.00824,1475,2268,1.0,275.2426850433635,73.0,0.9329092304439168,139.44
2026-08-15 14:45:39.366778,1.0,1,1,0.058,0.001,99.0,0.07,0.0019,2266,962,5.0,506.31552299183005,99.0,1.3362813607012114,6472.75
