timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2026-03-20T15:08:08.864910,1,1,1,1,3,0.00,1.61,4.09,1286,13242
2026-03-20T15:08:08.865137,2,2,2,1,2,0.00,1.58,3.58,812,8615
2026-03-20T15:08:08.865391,3,3,3,1,2,0.00,1.58,3.58,558,5744
2026-03-20T15:08:08.865805,4,4,4,1,2,0.00,3.02,3.58,593,5910
2026-03-20T15:08:08.866173,5,5,5,1,2,0.00,1.58,3.62,463,4915
2026-03-20T15:08:08.867749,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.868082,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.868407,3,3,3,0,0,0.00,0.00,0.00,5,45
2026-03-20T15:08:08.868759,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.869011,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.870401,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.870708,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.870979,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T15:08:08.871377,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.871691,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.873063,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.873434,2,2,2,0,0,0.00,0.00,0.00,0,50
2026-03-20T15:08:08.873691,3,3,3,0,0,0.00,0.00,0.00,5,45
2026-03-20T15:08:08.873963,4,4,4,0,0,0.00,0.00,0.00,5,45
2026-03-20T15:08:08.874313,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T15:08:08.875671,1,1,1,0,0,0.00,0.00,0.00,5,45
2026-03-20T15:08:08.875906,2,2,2,0,0,0.00,0.00,0.00,5,45
2026-03-20T15:08:08.876339,3,3,3,0,0,0.00,0.00,0.00,5,45
2026-03-20T15:08:08.876731,4,4,4,0,0,0.00,0.00,0.00,5,45
2026-03-20T15:08:08.877028,5,5,5,0,0,0.00,0.00,0.00,5,45
2026-03-20T15:08:08.914534,1,1,1,0,0,0.00,0.00,0.00,5,45
