timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2026-03-21T13:34:16.546114,1,1,1,1,3,0.00,1.61,4.09,1241,13044
2026-03-21T13:34:16.546404,2,2,2,1,3,0.00,1.61,4.21,882,9085
2026-03-21T13:34:16.546719,3,3,3,1,2,0.00,1.58,3.62,533,5969
2026-03-21T13:34:16.547065,4,4,4,1,2,0.00,1.58,3.58,518,5694
2026-03-21T13:34:16.547421,5,5,5,1,2,0.00,1.58,3.58,463,4762
2026-03-21T13:34:16.549180,1,1,1,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.549608,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.550050,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.550421,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.550880,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.552242,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.552574,2,2,2,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.553208,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.553736,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.554243,5,5,5,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.556229,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.556623,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.556995,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.557464,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.557848,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.559891,1,1,1,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.560301,2,2,2,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.560678,3,3,3,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.561157,4,4,4,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.561748,5,5,5,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.585942,1,1,1,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.586340,2,2,2,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.637977,3,3,3,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.638228,4,4,4,0,0,0.00,0.00,0.00,0,45
2026-03-21T13:34:16.638451,5,5,5,0,0,0.00,0.00,0.00,0,45
2026-03-21T13:34:16.639336,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.639573,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.639778,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.639968,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.640196,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.641546,1,1,1,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.641857,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.642076,3,3,3,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.642327,4,4,4,0,0,0.00,0.00,0.00,5,45
2026-03-21T13:34:16.642565,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.643634,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.643820,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.644167,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.644361,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.644665,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.645574,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.645794,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.646003,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.646460,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.646805,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.647935,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.648146,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.648473,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.648692,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.648981,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.650101,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.650386,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.650612,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.650810,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.651016,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.652456,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.652744,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.653025,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.653296,4,4,4,0,0,0.00,0.00,0.00,10,55
2026-03-21T13:34:16.653755,5,5,5,0,0,0.00,0.00,0.00,10,50
2026-03-21T13:34:16.655400,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.655745,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.656091,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.656383,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.656702,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.658275,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.658544,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.685829,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.737345,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.737700,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:34:16.738808,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.739029,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.739288,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.739513,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.739745,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.741008,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.741353,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.741593,3,3,3,0,0,0.00,0.02,0.51,10,508
2026-03-21T13:34:16.741820,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.742063,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.743208,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.743478,2,2,2,0,0,0.00,0.00,0.00,10,55
2026-03-21T13:34:16.743869,3,3,3,0,0,0.00,0.00,0.00,10,55
2026-03-21T13:34:16.744100,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.744379,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.745425,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.745885,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.746177,3,3,3,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.746469,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.746731,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.747800,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.748021,2,2,2,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.748222,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.748443,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.748815,5,5,5,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.749874,1,1,1,0,0,0.00,0.00,0.00,10,55
2026-03-21T13:34:16.750081,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.750291,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.750774,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.751084,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.752428,1,1,1,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.752688,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.753021,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.753283,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.753629,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.755131,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.755417,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.755703,3,3,3,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.755981,4,4,4,0,0,0.00,0.00,0.00,10,60
2026-03-21T13:34:16.756252,5,5,5,0,0,0.00,0.00,0.00,10,55
2026-03-21T13:34:16.757854,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.758120,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.785603,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.837035,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.837505,5,5,5,0,0,0.00,0.02,0.47,10,144
2026-03-21T13:34:16.838553,1,1,1,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.838801,2,2,2,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.839021,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.839221,4,4,4,0,0,0.00,0.02,0.51,10,430
2026-03-21T13:34:16.839482,5,5,5,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.840626,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.840840,2,2,2,0,0,0.00,0.00,0.00,10,55
2026-03-21T13:34:16.841027,3,3,3,0,0,0.00,0.00,0.00,10,55
2026-03-21T13:34:16.841210,4,4,4,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.841448,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.842609,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.842797,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.843085,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.843313,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.843525,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.844578,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:34:16.844775,2,2,2,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.845094,3,3,3,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:34:16.845370,4,4,4,0,0,0.00,0.00,0.00,5,55
