timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2026-03-21T13:09:56.694202,1,1,1,1,3,0.00,1.61,4.09,1436,14939
2026-03-21T13:09:56.694612,2,2,2,1,2,0.00,1.58,3.62,742,7955
2026-03-21T13:09:56.695099,3,3,3,1,2,0.00,1.58,3.62,573,6176
2026-03-21T13:09:56.695382,4,4,4,1,2,0.00,1.58,3.66,533,5996
2026-03-21T13:09:56.695715,5,5,5,1,2,0.00,3.00,3.10,463,3632
2026-03-21T13:09:56.760613,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:09:56.760854,2,2,2,0,0,0.00,0.02,0.47,10,149
2026-03-21T13:09:56.761121,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:09:56.761557,4,4,4,0,0,0.00,0.00,0.00,10,60
2026-03-21T13:09:56.761870,5,5,5,0,0,0.00,0.00,0.00,5,60
2026-03-21T13:09:56.762955,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:09:56.763273,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:09:56.763560,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:09:56.763866,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:09:56.764185,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:09:56.775305,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:09:56.775787,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:09:56.775992,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:09:56.776171,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-21T13:09:56.776407,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:09:56.777577,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:09:56.777784,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:09:56.777996,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-21T13:09:56.778363,4,4,4,0,0,0.00,0.00,0.00,5,50
