timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2026-03-20T14:19:23.430454,1,1,1,1,3,0.00,3.05,4.09,1261,12514
2026-03-20T14:19:23.430952,2,2,2,1,3,0.00,3.05,4.13,923,9385
2026-03-20T14:19:23.431654,3,3,3,1,2,0.00,1.58,3.50,553,5398
2026-03-20T14:19:23.432256,4,4,4,1,2,0.00,1.58,3.54,543,5574
2026-03-20T14:19:23.432886,5,5,5,1,2,0.00,3.02,3.66,503,4546
2026-03-20T14:19:23.488051,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.507810,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.508489,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.508790,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.509212,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.510571,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.510839,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.511084,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.511342,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.511794,5,5,5,0,0,0.00,0.00,0.00,5,45
2026-03-20T14:19:23.512942,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.513693,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T14:19:23.514175,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.514486,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.514795,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T14:19:23.516147,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.516622,2,2,2,0,0,0.00,0.00,0.00,5,45
2026-03-20T14:19:23.516899,3,3,3,0,0,0.00,0.02,0.51,10,477
2026-03-20T14:19:23.517199,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.517507,5,5,5,0,0,0.00,0.00,0.00,5,45
2026-03-20T14:19:23.519014,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.519378,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.519760,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.520034,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.520270,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T14:19:23.521558,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.521783,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.522025,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.522289,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.522851,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.523967,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.524230,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T14:19:23.524487,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T14:19:23.525118,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.525451,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.526795,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.527009,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.527249,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.527619,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T14:19:23.528003,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T14:19:23.607785,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T14:19:23.608420,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T14:19:23.608787,3,3,3,0,0,0.00,0.00,0.00,5,55
