timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2026-03-20T09:37:46.148246,1,1,1,1,3,0.00,1.61,4.09,1422,14803
2026-03-20T09:37:46.148776,2,2,2,1,2,0.00,1.58,3.58,762,8244
2026-03-20T09:37:46.149290,3,3,3,1,2,0.00,4.46,3.58,673,5462
2026-03-20T09:37:46.149622,4,4,4,1,2,0.00,1.58,3.54,543,5561
2026-03-20T09:37:46.150109,5,5,5,1,2,0.00,1.56,3.54,624,4748
2026-03-20T09:37:46.152331,1,1,1,0,0,0.00,0.00,0.00,10,60
2026-03-20T09:37:46.153060,2,2,2,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.153636,3,3,3,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.154026,4,4,4,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.154561,5,5,5,0,0,0.00,0.02,0.11,10,333
2026-03-20T09:37:46.156079,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.157274,2,2,2,0,0,0.00,0.00,0.40,5,128
2026-03-20T09:37:46.157644,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.158186,4,4,4,0,0,0.00,0.00,0.00,10,50
2026-03-20T09:37:46.158730,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.202456,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.202751,2,2,2,0,0,0.00,0.02,0.11,10,394
2026-03-20T09:37:46.203149,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.203420,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.203871,5,5,5,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:37:46.205581,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.205962,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.206173,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.206611,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.207024,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.208393,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.208835,2,2,2,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:37:46.209121,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.209381,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.209606,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.211546,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.211776,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.212221,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.212634,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.212882,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.214259,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.214694,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.214925,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.215141,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.247050,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.248731,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.248948,2,2,2,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.249164,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.249377,4,4,4,0,0,0.00,0.02,0.47,10,140
2026-03-20T09:37:46.249598,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.251666,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.252036,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.252252,3,3,3,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:37:46.252666,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.252918,5,5,5,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.254218,1,1,1,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.254427,2,2,2,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.255047,3,3,3,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.255709,4,4,4,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.255948,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.257627,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.258041,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.258542,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.258752,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.258971,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.303238,1,1,1,0,0,0.00,0.00,0.00,10,50
2026-03-20T09:37:46.303460,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.303814,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.304016,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.304244,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.305755,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.305996,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.306323,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.306538,4,4,4,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:37:46.306792,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.307955,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.308207,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.308539,3,3,3,0,0,0.00,0.02,0.51,10,540
2026-03-20T09:37:46.308760,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.308977,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.310399,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.310621,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.310853,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.311239,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.311507,5,5,5,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:37:46.313041,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.313245,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.313457,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.313669,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.313891,5,5,5,0,0,0.00,0.00,0.00,5,45
2026-03-20T09:37:46.347816,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.348207,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.348660,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.349006,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.349568,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.351345,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.351865,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.352178,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.352572,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.353021,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.354489,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.354843,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.355053,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.355258,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.355478,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.356759,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.356947,2,2,2,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:37:46.357142,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.357483,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.357840,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.402449,1,1,1,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.402634,2,2,2,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.402847,3,3,3,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.403041,4,4,4,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.403573,5,5,5,0,0,0.00,0.00,0.00,5,60
2026-03-20T09:37:46.404624,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.404823,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.405194,3,3,3,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:37:46.405466,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.405742,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.406769,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.406974,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.407167,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.407343,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.407568,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.408969,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.409263,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.409606,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.409809,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.410072,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.411245,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.411628,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.411946,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.412247,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.412793,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.448385,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.448769,2,2,2,0,0,0.00,0.00,0.00,5,45
2026-03-20T09:37:46.449005,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.449215,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.449486,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.450820,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.451092,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.451568,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.451846,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:37:46.452171,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.453549,1,1,1,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:37:46.453803,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.454266,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.454534,4,4,4,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:37:46.454785,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.456212,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.456630,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.456907,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.457193,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:37:46.457467,5,5,5,0,0,0.00,0.00,0.00,10,50
