timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2026-03-20T09:27:25.240263,1,1,1,1,3,0.00,1.61,4.09,1411,14647
2026-03-20T09:27:25.240533,2,2,2,1,3,0.00,3.05,4.09,816,8343
2026-03-20T09:27:25.240801,3,3,3,1,2,0.00,1.58,3.62,533,5581
2026-03-20T09:27:25.241106,4,4,4,1,2,0.00,1.58,3.58,523,5788
2026-03-20T09:27:25.296452,5,5,5,1,2,0.00,2.30,3.50,493,5016
2026-03-20T09:27:25.297810,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.298075,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.298321,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.298551,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.298872,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.299875,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.300054,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.300263,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.300532,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.300826,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.301921,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.302137,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.302384,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.302651,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.302963,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.304019,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.304231,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.304504,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.304718,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.305015,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.306244,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.306484,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.306759,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.307006,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.307260,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.328320,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.328774,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.329176,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.329400,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.329911,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.331173,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.331380,2,2,2,0,0,0.00,0.00,0.00,10,50
2026-03-20T09:27:25.331587,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.332272,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.332899,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.334158,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.334542,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.334753,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.335013,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.335585,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.337052,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.396116,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.396482,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.397109,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.397488,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.398447,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.398762,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.399041,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:27:25.399259,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.399518,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.400734,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.401008,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.401270,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.401786,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.402063,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.403385,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.403599,2,2,2,0,0,0.00,0.00,0.00,5,45
2026-03-20T09:27:25.403797,3,3,3,0,0,0.00,0.00,0.00,5,45
2026-03-20T09:27:25.404073,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.404525,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:27:25.405538,1,1,1,0,0,0.00,0.00,0.00,5,45
