timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2026-03-20T09:50:22.603403,1,1,1,1,3,0.00,1.61,4.09,1361,13994
2026-03-20T09:50:22.603676,2,2,2,1,3,0.00,4.49,4.05,767,6779
2026-03-20T09:50:22.604482,3,3,3,1,3,0.00,4.49,4.29,722,6584
2026-03-20T09:50:22.605145,4,4,4,1,2,0.00,1.58,3.62,548,5634
2026-03-20T09:50:22.605747,5,5,5,1,2,0.00,1.58,3.66,473,5211
2026-03-20T09:50:22.607608,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.607894,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.608348,3,3,3,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:50:22.608701,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.609031,5,5,5,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:50:22.611995,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.612408,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.612999,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.613925,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.614345,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.615913,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.617347,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.618298,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.619132,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.619616,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.691339,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.691640,2,2,2,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:50:22.692099,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.692460,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.692921,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.694515,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:50:22.694938,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:50:22.695178,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:50:22.695429,4,4,4,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:50:22.695844,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:50:22.697561,1,1,1,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:50:22.697976,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.698229,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.698459,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.698736,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.700954,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.701378,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.701662,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.702076,4,4,4,0,0,0.00,0.00,0.00,10,55
2026-03-20T09:50:22.702596,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.704091,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.704482,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.704695,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.705051,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.705276,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.706647,1,1,1,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:50:22.707005,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.707370,3,3,3,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.707590,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.707809,5,5,5,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:50:22.709169,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.709425,2,2,2,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:50:22.709785,3,3,3,0,0,0.00,0.00,0.00,5,50
2026-03-20T09:50:22.710163,4,4,4,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.710390,5,5,5,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.711584,1,1,1,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.711764,2,2,2,0,0,0.00,0.00,0.00,5,55
2026-03-20T09:50:22.712117,3,3,3,0,0,0.00,0.00,0.00,5,55
