App Name,No.,Time,Source,Destination,Protocol,Length
Teams,1,0.000000,172.30.1.1,172.30.1.250,DNS,112
Teams,2,0.001127,172.30.1.1,172.30.1.250,DNS,112
Teams,3,0.030332,172.30.1.1,172.30.1.250,STUN,192
Teams,4,0.031206,172.30.1.1,172.30.1.250,STUN,192
Teams,5,0.031735,172.30.1.1,172.30.1.250,STUN,192
Teams,6,0.040075,172.30.1.250,172.30.1.1,DNS,268
Teams,7,0.062036,172.30.1.250,172.30.1.1,DNS,292
Teams,8,0.065333,172.30.1.1,172.30.1.250,TCP,108
Teams,9,0.066330,172.30.1.1,172.30.1.250,TCP,108
Teams,10,0.090681,172.30.1.250,172.30.1.1,TCP,96
Teams,11,0.090928,172.30.1.250,172.30.1.1,TCP,96
Teams,12,0.091021,172.30.1.1,172.30.1.250,TCP,88
Teams,13,0.091036,172.30.1.1,172.30.1.250,TCP,88
Teams,14,0.092680,172.30.1.1,172.30.1.250,TLSv1.3,604
Teams,15,0.092864,172.30.1.1,172.30.1.250,TLSv1.3,604
Teams,16,0.092973,172.30.1.250,172.30.1.1,TCP,88
Teams,17,0.093048,172.30.1.250,172.30.1.1,TCP,88
Teams,18,0.139597,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,19,0.140110,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,20,0.140374,172.30.1.1,172.30.1.250,TCP,88
Teams,21,0.140390,172.30.1.1,172.30.1.250,TCP,88
Teams,22,0.143087,172.30.1.1,172.30.1.250,TLSv1.3,436
Teams,23,0.143169,172.30.1.1,172.30.1.250,TLSv1.3,436
Teams,24,0.143246,172.30.1.250,172.30.1.1,TCP,88
Teams,25,0.143313,172.30.1.250,172.30.1.1,TCP,88
Teams,26,0.230506,172.30.1.250,172.30.1.1,TLSv1.3,6060
Teams,27,0.230793,172.30.1.250,172.30.1.1,TLSv1.3,6060
Teams,28,0.255890,172.30.1.1,172.30.1.250,TLSv1.3,160
Teams,29,0.256156,172.30.1.250,172.30.1.1,TCP,88
Teams,30,0.259322,172.30.1.1,172.30.1.250,TLSv1.3,132
Teams,31,0.259440,172.30.1.250,172.30.1.1,TCP,88
Teams,32,0.259543,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,33,0.259579,172.30.1.250,172.30.1.1,TCP,88
Teams,34,0.259645,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,35,0.259691,172.30.1.250,172.30.1.1,TCP,88
Teams,36,0.265241,172.30.1.1,172.30.1.250,TLSv1.3,160
Teams,37,0.265266,172.30.1.1,172.30.1.250,TLSv1.3,228
Teams,38,0.265352,172.30.1.250,172.30.1.1,TCP,88
Teams,39,0.265528,172.30.1.250,172.30.1.1,TCP,88
Teams,40,0.268233,172.30.1.1,172.30.1.250,TLSv1.3,4872
Teams,41,0.268387,172.30.1.250,172.30.1.1,TCP,88
Teams,42,0.268503,172.30.1.1,172.30.1.250,TLSv1.3,3144
Teams,43,0.268541,172.30.1.250,172.30.1.1,TCP,88
Teams,44,0.295629,172.30.1.250,172.30.1.1,TLSv1.3,548
Teams,45,0.296802,172.30.1.250,172.30.1.1,TLSv1.3,148
Teams,46,0.297276,172.30.1.1,172.30.1.250,TCP,88
Teams,47,0.297940,172.30.1.1,172.30.1.250,TLSv1.3,120
Teams,48,0.298174,172.30.1.250,172.30.1.1,TCP,88
Teams,49,0.312794,172.30.1.250,172.30.1.1,TLSv1.3,120
Teams,50,0.354497,172.30.1.1,172.30.1.250,TCP,88
Teams,51,0.383946,172.30.1.250,172.30.1.1,TLSv1.3,340
Teams,52,0.384212,172.30.1.1,172.30.1.250,TCP,88
Teams,53,0.422015,172.30.1.250,172.30.1.1,TLSv1.3,252
Teams,54,0.422144,172.30.1.1,172.30.1.250,TCP,88
Teams,55,0.424204,172.30.1.1,172.30.1.250,TLSv1.3,1156
Teams,56,0.424289,172.30.1.250,172.30.1.1,TCP,88
Teams,57,0.471657,172.30.1.1,172.30.1.250,TLSv1.3,1108
Teams,58,0.471816,172.30.1.250,172.30.1.1,TCP,88
Teams,59,0.545128,172.30.1.250,172.30.1.1,TLSv1.3,252
Teams,60,0.585775,172.30.1.1,172.30.1.250,TCP,88
Teams,61,0.622442,172.30.1.250,172.30.1.1,TLSv1.3,252
Teams,62,0.622681,172.30.1.1,172.30.1.250,TCP,88
Teams,63,0.730516,172.30.1.1,172.30.1.250,RTCP,240
Teams,64,0.980337,172.30.1.1,172.30.1.250,DNS,132
Teams,65,1.031058,172.30.1.1,172.30.1.250,TCP,108
Teams,66,1.038720,172.30.1.1,172.30.1.250,TCP,108
Teams,67,1.043341,172.30.1.1,172.30.1.250,TCP,108
Teams,68,1.051457,172.30.1.1,172.30.1.250,DNS,140
Teams,69,1.061202,172.30.1.1,172.30.1.250,DNS,132
Teams,70,1.063296,172.30.1.1,172.30.1.250,DNS,132
Teams,71,1.064726,172.30.1.1,172.30.1.250,DNS,140
Teams,72,1.066245,172.30.1.1,172.30.1.250,DNS,112
Teams,73,1.067006,172.30.1.1,172.30.1.250,DNS,112
Teams,74,1.067369,172.30.1.1,172.30.1.250,TLSv1.3,3144
Teams,75,1.067690,172.30.1.1,172.30.1.250,TCP,108
Teams,76,1.068638,172.30.1.1,172.30.1.250,TCP,108
Teams,77,1.069781,172.30.1.1,172.30.1.250,TCP,108
Teams,78,1.070267,172.30.1.250,172.30.1.1,TCP,88
Teams,79,1.081659,172.30.1.1,172.30.1.250,STUN,192
Teams,80,1.082022,172.30.1.1,172.30.1.250,STUN,192
Teams,81,1.082052,172.30.1.1,172.30.1.250,STUN,192
Teams,82,1.107675,172.30.1.250,172.30.1.1,TCP,96
Teams,83,1.107872,172.30.1.1,172.30.1.250,TCP,88
Teams,84,1.107902,172.30.1.250,172.30.1.1,DNS,248
Teams,85,1.108266,172.30.1.250,172.30.1.1,TCP,96
Teams,86,1.108398,172.30.1.1,172.30.1.250,TCP,88
Teams,87,1.110426,172.30.1.1,172.30.1.250,TCP,108
Teams,88,1.113101,172.30.1.1,172.30.1.250,TCP,108
Teams,89,1.113950,172.30.1.1,172.30.1.250,TLSv1.3,604
Teams,90,1.114117,172.30.1.1,172.30.1.250,TLSv1.3,604
Teams,91,1.114363,172.30.1.250,172.30.1.1,TCP,88
Teams,92,1.114508,172.30.1.250,172.30.1.1,TCP,88
Teams,93,1.114559,172.30.1.250,172.30.1.1,DNS,464
Teams,94,1.114794,172.30.1.250,172.30.1.1,TCP,96
Teams,95,1.114936,172.30.1.1,172.30.1.250,TCP,88
Teams,96,1.116603,172.30.1.1,172.30.1.250,TLSv1.3,816
Teams,97,1.116769,172.30.1.250,172.30.1.1,TCP,88
Teams,98,1.116979,172.30.1.250,172.30.1.1,TCP,96
Teams,99,1.117079,172.30.1.250,172.30.1.1,TCP,96
Teams,100,1.117177,172.30.1.1,172.30.1.250,TCP,88
Teams,101,1.117197,172.30.1.1,172.30.1.250,TCP,88
Teams,102,1.117437,172.30.1.1,172.30.1.250,TLSv1.3,604
Teams,103,1.117540,172.30.1.1,172.30.1.250,TLSv1.3,604
Teams,104,1.117656,172.30.1.250,172.30.1.1,TCP,88
Teams,105,1.117755,172.30.1.250,172.30.1.1,TCP,88
Teams,106,1.119972,172.30.1.250,172.30.1.1,DNS,380
Teams,107,1.120241,172.30.1.250,172.30.1.1,DNS,456
Teams,108,1.120461,172.30.1.250,172.30.1.1,DNS,336
Teams,109,1.120744,172.30.1.250,172.30.1.1,DNS,348
Teams,110,1.124311,172.30.1.1,172.30.1.250,TCP,108
Teams,111,1.125640,172.30.1.250,172.30.1.1,DNS,388
Teams,112,1.146646,172.30.1.250,172.30.1.1,TCP,96
Teams,113,1.146850,172.30.1.1,172.30.1.250,TCP,88
Teams,114,1.148004,172.30.1.1,172.30.1.250,TLSv1.2,392
Teams,115,1.148297,172.30.1.250,172.30.1.1,TCP,88
Teams,116,1.272679,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,117,1.272816,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,118,1.272885,172.30.1.1,172.30.1.250,TCP,88
Teams,119,1.272891,172.30.1.1,172.30.1.250,TCP,88
Teams,120,1.272901,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,121,1.272964,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,122,1.273025,172.30.1.250,172.30.1.1,TLSv1.3,188
Teams,123,1.273084,172.30.1.250,172.30.1.1,TCP,96
Teams,124,1.273142,172.30.1.250,172.30.1.1,TCP,96
Teams,125,1.273183,172.30.1.250,172.30.1.1,TCP,96
Teams,126,1.273223,172.30.1.1,172.30.1.250,TCP,88
Teams,127,1.273227,172.30.1.1,172.30.1.250,TCP,88
Teams,128,1.273231,172.30.1.1,172.30.1.250,TCP,88
Teams,129,1.273234,172.30.1.1,172.30.1.250,TCP,88
Teams,130,1.273240,172.30.1.1,172.30.1.250,TCP,88
Teams,131,1.273244,172.30.1.1,172.30.1.250,TCP,88
Teams,132,1.274573,172.30.1.1,172.30.1.250,TLSv1.3,436
Teams,133,1.274612,172.30.1.250,172.30.1.1,TCP,88
Teams,134,1.275584,172.30.1.1,172.30.1.250,TLSv1.2,604
Teams,135,1.275761,172.30.1.250,172.30.1.1,TCP,88
Teams,136,1.276574,172.30.1.1,172.30.1.250,TLSv1.3,888
Teams,137,1.276611,172.30.1.250,172.30.1.1,TCP,88
Teams,138,1.276830,172.30.1.1,172.30.1.250,TLSv1.3,436
Teams,139,1.276863,172.30.1.250,172.30.1.1,TCP,88
Teams,140,1.278236,172.30.1.1,172.30.1.250,TLSv1.3,436
Teams,141,1.278308,172.30.1.250,172.30.1.1,TCP,88
Teams,142,1.279148,172.30.1.1,172.30.1.250,TLSv1.2,604
Teams,143,1.279253,172.30.1.250,172.30.1.1,TCP,88
Teams,144,1.280003,172.30.1.1,172.30.1.250,TLSv1.3,436
Teams,145,1.280045,172.30.1.250,172.30.1.1,TCP,88
Teams,146,1.280305,172.30.1.1,172.30.1.250,TLSv1.2,604
Teams,147,1.280458,172.30.1.250,172.30.1.1,TCP,88
Teams,148,1.289597,172.30.1.250,172.30.1.1,TLSv1.2,4232
Teams,149,1.289925,172.30.1.1,172.30.1.250,TCP,88
Teams,150,1.300840,172.30.1.1,172.30.1.250,TLSv1.2,244
Teams,151,1.300920,172.30.1.250,172.30.1.1,TCP,88
Teams,152,1.314718,172.30.1.250,172.30.1.1,TLSv1.3,252
Teams,153,1.315146,172.30.1.1,172.30.1.250,TCP,88
Teams,154,1.334143,172.30.1.250,172.30.1.1,TLSv1.3,1436
Teams,155,1.335895,172.30.1.1,172.30.1.250,TLSv1.3,1108
Teams,156,1.335964,172.30.1.250,172.30.1.1,TCP,88
Teams,157,1.342851,172.30.1.250,172.30.1.1,TCP,4132
Teams,158,1.342944,172.30.1.1,172.30.1.250,TCP,88
Teams,159,1.348587,172.30.1.250,172.30.1.1,TLSv1.3,668
Teams,160,1.352682,172.30.1.250,172.30.1.1,TCP,2784
Teams,161,1.352854,172.30.1.1,172.30.1.250,TCP,88
Teams,162,1.354804,172.30.1.250,172.30.1.1,TCP,1436
Teams,163,1.354873,172.30.1.1,172.30.1.250,TCP,88
Teams,164,1.358309,172.30.1.1,172.30.1.250,TLSv1.3,160
Teams,165,1.358356,172.30.1.250,172.30.1.1,TCP,88
Teams,166,1.358736,172.30.1.1,172.30.1.250,TLSv1.3,132
Teams,167,1.358750,172.30.1.250,172.30.1.1,TCP,88
Teams,168,1.358847,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,169,1.358875,172.30.1.250,172.30.1.1,TCP,88
Teams,170,1.358969,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,171,1.358981,172.30.1.250,172.30.1.1,TCP,88
Teams,172,1.361305,172.30.1.1,172.30.1.250,TLSv1.3,2352
Teams,173,1.361365,172.30.1.250,172.30.1.1,TCP,88
Teams,174,1.361962,172.30.1.250,172.30.1.1,TLSv1.2,2172
Teams,175,1.362250,172.30.1.1,172.30.1.250,TCP,88
Teams,176,1.362289,172.30.1.250,172.30.1.1,TLSv1.3,6060
Teams,177,1.367634,172.30.1.250,172.30.1.1,TLSv1.3,4132
Teams,178,1.368679,172.30.1.1,172.30.1.250,TLSv1.3,160
Teams,179,1.368735,172.30.1.250,172.30.1.1,TCP,88
Teams,180,1.368781,172.30.1.1,172.30.1.250,TLSv1.3,204
Teams,181,1.368794,172.30.1.250,172.30.1.1,TLSv1.3,2016
Teams,182,1.368839,172.30.1.250,172.30.1.1,TCP,88
Teams,183,1.368858,172.30.1.1,172.30.1.250,TCP,88
Teams,184,1.369176,172.30.1.250,172.30.1.1,TLSv1.3,1436
Teams,185,1.370963,172.30.1.1,172.30.1.250,TLSv1.2,244
Teams,186,1.371017,172.30.1.250,172.30.1.1,TCP,88
Teams,187,1.372262,172.30.1.1,172.30.1.250,TLSv1.3,2520
Teams,188,1.372326,172.30.1.250,172.30.1.1,TCP,88
Teams,189,1.376571,172.30.1.1,172.30.1.250,TLSv1.3,160
Teams,190,1.376624,172.30.1.250,172.30.1.1,TCP,88
Teams,191,1.376949,172.30.1.1,172.30.1.250,TLSv1.3,132
Teams,192,1.376965,172.30.1.250,172.30.1.1,TCP,88
Teams,193,1.377059,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,194,1.377090,172.30.1.250,172.30.1.1,TCP,88
Teams,195,1.377183,172.30.1.1,172.30.1.250,TLSv1.3,124
Teams,196,1.377198,172.30.1.250,172.30.1.1,TCP,88
Teams,197,1.377421,172.30.1.1,172.30.1.250,TLSv1.3,112
Teams,198,1.377435,172.30.1.250,172.30.1.1,TCP,88
Teams,199,1.377576,172.30.1.1,172.30.1.250,TCP,88
Teams,200,1.377583,172.30.1.250,172.30.1.1,TCP,88
Teams,201,1.378026,172.30.1.250,172.30.1.1,TCP,1436
Teams,202,1.378077,172.30.1.1,172.30.1.250,TCP,88
Teams,203,1.379799,172.30.1.1,172.30.1.250,TLSv1.3,660
Teams,204,1.379848,172.30.1.250,172.30.1.1,TCP,88
Teams,205,1.392036,172.30.1.250,172.30.1.1,TCP,2784
Teams,206,1.402585,172.30.1.250,172.30.1.1,TLSv1.3,668
