App Name,No.,Time,Source,Destination,Protocol,Length
Meet,1,0.000000,172.30.1.1,172.30.1.250,DNS,128
Meet,2,0.008282,172.30.1.1,172.30.1.250,DNS,116
Meet,3,0.015309,172.30.1.1,172.30.1.250,DNS,116
Meet,4,0.130329,172.30.1.250,172.30.1.1,DNS,384
Meet,5,0.132239,172.30.1.250,172.30.1.1,DNS,372
Meet,6,0.132628,172.30.1.250,172.30.1.1,DNS,372
Meet,7,0.141569,172.30.1.1,172.30.1.250,QUIC,1324
Meet,8,0.146697,172.30.1.1,172.30.1.250,QUIC,1324
Meet,9,0.149474,172.30.1.1,172.30.1.250,QUIC,1324
Meet,10,0.184270,172.30.1.250,172.30.1.1,QUIC,1324
Meet,11,0.186427,172.30.1.1,172.30.1.250,QUIC,1324
Meet,12,0.186559,172.30.1.250,172.30.1.1,QUIC,1324
Meet,13,0.189139,172.30.1.1,172.30.1.250,QUIC,1324
Meet,14,0.189744,172.30.1.250,172.30.1.1,QUIC,1324
Meet,15,0.192994,172.30.1.1,172.30.1.250,QUIC,1324
Meet,16,0.194706,172.30.1.250,172.30.1.1,QUIC,1324
Meet,17,0.194881,172.30.1.250,172.30.1.1,QUIC,1324
Meet,18,0.195712,172.30.1.1,172.30.1.250,QUIC,116
Meet,19,0.197748,172.30.1.250,172.30.1.1,QUIC,1324
Meet,20,0.197859,172.30.1.250,172.30.1.1,QUIC,1324
Meet,21,0.198715,172.30.1.1,172.30.1.250,QUIC,116
Meet,22,0.207489,172.30.1.250,172.30.1.1,QUIC,1324
Meet,23,0.207633,172.30.1.250,172.30.1.1,QUIC,1324
Meet,24,0.208364,172.30.1.1,172.30.1.250,QUIC,116
Meet,25,0.224602,172.30.1.250,172.30.1.1,QUIC,1324
Meet,26,0.224781,172.30.1.250,172.30.1.1,QUIC,260
Meet,27,0.230313,172.30.1.250,172.30.1.1,QUIC,1324
Meet,28,0.230503,172.30.1.1,172.30.1.250,QUIC,116
Meet,29,0.230689,172.30.1.250,172.30.1.1,QUIC,252
Meet,30,0.231917,172.30.1.1,172.30.1.250,QUIC,116
Meet,31,0.233723,172.30.1.1,172.30.1.250,QUIC,116
Meet,32,0.237545,172.30.1.250,172.30.1.1,QUIC,1324
Meet,33,0.237707,172.30.1.250,172.30.1.1,QUIC,264
Meet,34,0.239575,172.30.1.1,172.30.1.250,QUIC,116
Meet,35,0.249269,172.30.1.1,172.30.1.250,TCP,108
Meet,36,0.265615,172.30.1.1,172.30.1.250,QUIC,112
Meet,37,0.266792,172.30.1.1,172.30.1.250,QUIC,112
Meet,38,0.273903,172.30.1.1,172.30.1.250,QUIC,160
Meet,39,0.274239,172.30.1.1,172.30.1.250,QUIC,144
Meet,40,0.274734,172.30.1.1,172.30.1.250,QUIC,108
Meet,41,0.275768,172.30.1.1,172.30.1.250,QUIC,804
Meet,42,0.276033,172.30.1.1,172.30.1.250,QUIC,288
Meet,43,0.278068,172.30.1.1,172.30.1.250,QUIC,160
Meet,44,0.278515,172.30.1.1,172.30.1.250,QUIC,148
Meet,45,0.279627,172.30.1.1,172.30.1.250,QUIC,108
Meet,46,0.281323,172.30.1.1,172.30.1.250,QUIC,820
Meet,47,0.281751,172.30.1.1,172.30.1.250,QUIC,104
Meet,48,0.286088,172.30.1.1,172.30.1.250,QUIC,160
Meet,49,0.286511,172.30.1.1,172.30.1.250,QUIC,144
Meet,50,0.287062,172.30.1.1,172.30.1.250,QUIC,108
Meet,51,0.287744,172.30.1.1,172.30.1.250,QUIC,724
Meet,52,0.288094,172.30.1.1,172.30.1.250,QUIC,404
Meet,53,0.288427,172.30.1.1,172.30.1.250,QUIC,400
Meet,54,0.288727,172.30.1.1,172.30.1.250,QUIC,332
