App Name,No.,Time,Source,Destination,Protocol,Length
Meet,1,0.000000,172.30.1.250,172.30.1.1,UDP,104
Meet,2,0.007804,172.30.1.250,172.30.1.1,UDP,108
Meet,3,0.007886,172.30.1.250,172.30.1.1,UDP,112
Meet,4,0.007911,172.30.1.250,172.30.1.1,UDP,112
Meet,5,0.007929,172.30.1.250,172.30.1.1,UDP,116
Meet,6,0.007951,172.30.1.250,172.30.1.1,UDP,116
Meet,7,0.185560,172.30.1.1,172.30.1.250,DNS,128
Meet,8,0.521330,172.30.1.250,172.30.1.1,UDP,104
Meet,9,0.521486,172.30.1.250,172.30.1.1,DNS,384
Meet,10,0.525167,172.30.1.1,172.30.1.250,QUIC,1324
Meet,11,0.527106,172.30.1.1,172.30.1.250,TCP,108
Meet,12,0.529380,172.30.1.1,172.30.1.250,QUIC,156
Meet,13,0.592097,172.30.1.250,172.30.1.1,TCP,96
Meet,14,0.592318,172.30.1.1,172.30.1.250,TCP,88
Meet,15,0.593883,172.30.1.1,172.30.1.250,TLSv1.3,1148
Meet,16,0.594050,172.30.1.250,172.30.1.1,TCP,88
Meet,17,0.649933,172.30.1.250,172.30.1.1,QUIC,880
Meet,18,0.650033,172.30.1.250,172.30.1.1,QUIC,276
Meet,19,0.651456,172.30.1.1,172.30.1.250,QUIC,1324
Meet,20,0.675999,172.30.1.250,172.30.1.1,QUIC,1324
Meet,21,0.676086,172.30.1.250,172.30.1.1,QUIC,100
Meet,22,0.676120,172.30.1.250,172.30.1.1,TLSv1.3,484
Meet,23,0.676248,172.30.1.1,172.30.1.250,TCP,88
Meet,24,0.679262,172.30.1.1,172.30.1.250,QUIC,1324
Meet,25,0.679601,172.30.1.1,172.30.1.250,QUIC,148
Meet,26,0.681062,172.30.1.1,172.30.1.250,TLSv1.3,160
Meet,27,0.681123,172.30.1.250,172.30.1.1,TCP,88
Meet,28,0.681969,172.30.1.1,172.30.1.250,QUIC,724
Meet,29,0.682673,172.30.1.1,172.30.1.250,QUIC,412
Meet,30,0.682783,172.30.1.1,172.30.1.250,QUIC,332
Meet,31,0.682936,172.30.1.1,172.30.1.250,QUIC,104
Meet,32,0.683020,172.30.1.1,172.30.1.250,QUIC,104
Meet,33,0.716178,172.30.1.250,172.30.1.1,QUIC,1324
Meet,34,0.716530,172.30.1.1,172.30.1.250,QUIC,812
Meet,35,0.846354,172.30.1.250,172.30.1.1,QUIC,196
Meet,36,0.846478,172.30.1.250,172.30.1.1,TLSv1.3,1084
Meet,37,0.847537,172.30.1.1,172.30.1.250,QUIC,108
Meet,38,0.847639,172.30.1.250,172.30.1.1,QUIC,108
Meet,39,0.847695,172.30.1.250,172.30.1.1,QUIC,108
Meet,40,0.847777,172.30.1.250,172.30.1.1,QUIC,104
Meet,41,0.847809,172.30.1.250,172.30.1.1,QUIC,104
Meet,42,0.847836,172.30.1.250,172.30.1.1,QUIC,104
Meet,43,0.847916,172.30.1.1,172.30.1.250,QUIC,108
Meet,44,0.848281,172.30.1.1,172.30.1.250,QUIC,108
Meet,45,0.857777,172.30.1.250,172.30.1.1,QUIC,664
Meet,46,0.858140,172.30.1.1,172.30.1.250,QUIC,112
Meet,47,0.887416,172.30.1.1,172.30.1.250,TCP,88
Meet,48,0.888798,172.30.1.250,172.30.1.1,QUIC,116
Meet,49,0.888861,172.30.1.250,172.30.1.1,QUIC,104
Meet,50,0.889194,172.30.1.1,172.30.1.250,QUIC,112
Meet,51,0.915477,172.30.1.1,172.30.1.250,QUIC,108
Meet,52,1.023925,172.30.1.250,172.30.1.1,QUIC,116
Meet,53,1.024044,172.30.1.250,172.30.1.1,QUIC,104
Meet,54,1.032894,172.30.1.250,172.30.1.1,QUIC,100
Meet,55,1.121956,172.30.1.1,172.30.1.250,QUIC,104
Meet,56,1.142593,172.30.1.250,172.30.1.1,QUIC,100
Meet,57,1.142658,172.30.1.250,172.30.1.1,QUIC,100
Meet,58,1.164876,172.30.1.1,172.30.1.250,DNS,116
Meet,59,1.165950,172.30.1.250,172.30.1.1,QUIC,100
Meet,60,1.206274,172.30.1.250,172.30.1.1,DNS,372
Meet,61,1.209181,172.30.1.1,172.30.1.250,QUIC,776
Meet,62,1.209253,172.30.1.1,172.30.1.250,QUIC,104
Meet,63,1.236614,172.30.1.1,172.30.1.250,QUIC,692
Meet,64,1.236688,172.30.1.1,172.30.1.250,QUIC,104
