timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2025-10-28T12:01:25.855924,1,1,1,0,0,0.00,0.05,1.02,496,4285
2025-10-28T12:01:25.856561,1,1,1,0,0,0.00,0.00,0.00,35,350
2025-10-28T12:01:25.857070,1,1,1,0,0,0.00,0.00,0.00,35,355
2025-10-28T12:01:25.857610,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.858123,1,1,1,0,0,0.00,0.00,0.00,35,355
2025-10-28T12:01:25.858747,1,1,1,0,0,0.00,0.02,0.51,40,845
2025-10-28T12:01:25.859207,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.864520,1,1,1,0,0,0.00,0.00,0.00,35,355
2025-10-28T12:01:25.865685,1,1,1,0,0,0.00,0.00,0.00,35,350
2025-10-28T12:01:25.866294,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.866967,1,1,1,0,0,0.00,0.00,0.00,35,350
2025-10-28T12:01:25.867602,1,1,1,0,0,0.00,0.00,0.00,35,360
2025-10-28T12:01:25.868333,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-28T12:01:25.868910,1,1,1,0,0,0.00,0.00,0.00,35,360
2025-10-28T12:01:25.869885,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.870524,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.871240,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.871761,1,1,1,0,0,0.00,0.00,0.00,30,345
2025-10-28T12:01:25.872532,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.945583,1,1,1,0,0,0.00,0.00,0.00,35,350
2025-10-28T12:01:25.946542,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.947335,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.947952,1,1,1,0,0,0.00,0.02,0.51,40,755
2025-10-28T12:01:25.948510,1,1,1,0,0,0.00,0.00,0.00,35,350
2025-10-28T12:01:25.949113,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-28T12:01:25.949908,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.950461,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.951117,1,1,1,0,0,0.00,0.00,0.00,30,330
2025-10-28T12:01:25.952149,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.952668,1,1,1,0,0,0.00,0.00,0.00,35,350
2025-10-28T12:01:25.953573,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-28T12:01:25.954164,1,1,1,0,0,0.00,0.00,0.00,35,350
2025-10-28T12:01:25.954760,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.955374,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-28T12:01:25.956150,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.956945,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.965318,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.965938,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-28T12:01:25.966542,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.967173,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-28T12:01:25.967836,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-28T12:01:25.968420,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.969262,1,1,1,0,0,0.00,0.00,0.00,30,320
2025-10-28T12:01:25.969749,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.970276,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-28T12:01:25.971478,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-28T12:01:25.972411,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-28T12:01:25.973015,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.974397,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-28T12:01:25.975831,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-28T12:01:25.977035,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-28T12:01:26.045202,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-28T12:01:26.046486,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-28T12:01:26.047134,1,1,1,0,0,0.00,0.00,0.00,25,290
2025-10-28T12:01:26.047671,1,1,1,0,0,0.00,0.00,0.00,30,275
2025-10-28T12:01:26.048724,1,1,1,0,0,0.00,0.00,0.00,20,200
2025-10-28T12:01:26.049688,1,1,1,0,0,0.00,0.00,0.00,15,135
2025-10-28T12:01:26.050195,2,2,2,0,0,0.00,0.02,0.51,208,1053
2025-10-28T12:01:26.051072,1,1,1,0,0,0.00,0.00,0.00,10,140
2025-10-28T12:01:26.051463,2,2,2,0,0,0.00,0.00,0.00,15,140
2025-10-28T12:01:26.052487,1,1,1,0,0,0.00,0.02,0.51,20,593
2025-10-28T12:01:26.052950,2,2,2,0,0,0.00,0.00,0.00,15,150
2025-10-28T12:01:26.053490,1,1,1,0,0,0.00,0.00,0.00,15,155
2025-10-28T12:01:26.053877,2,2,2,0,0,0.00,0.00,0.00,15,155
2025-10-28T12:01:26.054567,1,1,1,0,0,0.00,0.00,0.00,15,150
2025-10-28T12:01:26.055005,2,2,2,0,0,0.00,0.02,0.51,20,640
2025-10-28T12:01:26.055703,1,1,1,0,0,0.00,0.00,0.00,20,155
2025-10-28T12:01:26.056094,2,2,2,0,0,0.00,0.00,0.00,15,155
2025-10-28T12:01:26.057203,1,1,1,0,0,0.00,0.00,0.00,15,150
2025-10-28T12:01:26.057534,2,2,2,0,0,0.00,0.00,0.00,15,150
2025-10-28T12:01:26.058301,1,1,1,0,0,0.00,0.00,0.00,15,150
2025-10-28T12:01:26.058507,2,2,2,0,0,0.00,0.00,0.00,15,150
2025-10-28T12:01:26.064634,1,1,1,0,0,0.00,0.00,0.00,10,125
2025-10-28T12:01:26.064941,2,2,2,0,0,0.00,0.00,0.00,15,125
2025-10-28T12:01:26.065800,1,1,1,0,0,0.00,0.00,0.00,15,145
2025-10-28T12:01:26.066204,2,2,2,0,0,0.00,0.00,0.00,15,145
2025-10-28T12:01:26.066832,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.067204,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.068123,1,1,1,0,0,0.00,0.00,0.00,10,85
2025-10-28T12:01:26.068519,2,2,2,0,0,0.00,0.00,0.00,5,85
2025-10-28T12:01:26.068821,3,3,3,0,0,0.00,0.02,0.47,203,1016
2025-10-28T12:01:26.070020,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.070299,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.070502,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.071218,1,1,1,0,0,0.00,0.00,0.00,5,95
2025-10-28T12:01:26.071670,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.072186,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.073359,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.073608,2,2,2,0,0,0.00,0.02,0.51,15,517
2025-10-28T12:01:26.073902,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.075202,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.075456,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.075755,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.146449,1,1,1,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.146813,2,2,2,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.147207,3,3,3,0,0,0.00,0.02,0.51,15,481
2025-10-28T12:01:26.148031,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.148362,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.148566,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.149353,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.149651,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.149911,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.150528,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.150743,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.150937,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.151536,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.151710,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.151893,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.152540,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.153256,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.153698,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.154737,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.154972,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.164810,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.165791,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.166149,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.166420,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.167172,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.167436,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.167814,3,3,3,0,0,0.00,0.02,0.51,10,501
2025-10-28T12:01:26.168710,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.169072,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.169480,3,3,3,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.170337,1,1,1,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.170679,2,2,2,0,0,0.00,0.00,0.00,5,90
2025-10-28T12:01:26.171064,3,3,3,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.171984,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.172244,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.172458,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.173236,1,1,1,0,0,0.00,0.00,0.00,5,90
2025-10-28T12:01:26.173511,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.173878,3,3,3,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.246507,1,1,1,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.246749,2,2,2,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.247082,3,3,3,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.248081,1,1,1,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.248325,2,2,2,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.248599,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.249337,1,1,1,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.249666,2,2,2,0,0,0.00,0.00,0.40,10,232
2025-10-28T12:01:26.250004,3,3,3,0,0,0.00,0.00,0.00,5,90
2025-10-28T12:01:26.251360,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.251683,2,2,2,0,0,0.00,0.02,0.11,15,458
2025-10-28T12:01:26.251909,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.252885,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.253202,2,2,2,0,0,0.00,0.00,0.00,5,100
2025-10-28T12:01:26.253639,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.254635,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.255036,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.255358,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.256649,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.264474,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.264964,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.266631,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.266932,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.267262,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.268440,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.268775,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.269088,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.269996,1,1,1,0,0,0.00,0.00,0.00,5,95
2025-10-28T12:01:26.270288,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.270607,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.271602,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.271952,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.272360,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.273533,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.273795,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.274138,3,3,3,0,0,0.00,0.02,0.51,15,538
2025-10-28T12:01:26.345845,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.346394,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.346707,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.347880,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.348222,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.348496,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.349311,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.349606,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.349906,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.350860,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.351230,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.351810,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.352790,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.353151,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.353428,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.364552,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.364920,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.365317,3,3,3,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.366886,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.367226,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.367652,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.368960,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.369394,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.369794,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.371225,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.371509,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.371919,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.372730,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.373089,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.373434,3,3,3,0,0,0.00,0.00,0.00,5,95
2025-10-28T12:01:26.374623,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.374930,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.375316,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.446029,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.446338,2,2,2,0,0,0.00,0.00,0.00,5,95
2025-10-28T12:01:26.446757,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.447739,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.448062,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.448353,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.449205,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.449481,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.449716,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.451576,1,1,1,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.452237,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.452635,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.453528,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.453833,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.454117,3,3,3,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.454940,1,1,1,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.455245,2,2,2,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.455505,3,3,3,0,0,0.00,0.00,0.00,10,100
2025-10-28T12:01:26.465057,1,1,1,0,0,0.00,0.00,0.00,5,90
2025-10-28T12:01:26.465527,2,2,2,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.465924,3,3,3,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.466738,1,1,1,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.467045,2,2,2,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.467298,3,3,3,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.468092,1,1,1,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.468376,2,2,2,0,0,0.00,0.00,0.00,10,95
2025-10-28T12:01:26.468641,3,3,3,0,0,0.00,0.00,0.00,10,90
2025-10-28T12:01:26.469313,1,1,1,0,0,0.00,0.00,0.00,10,90
