timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2025-10-27T16:00:15.149322,1,1,1,0,0,0.00,0.05,0.98,496,3978
2025-10-27T16:00:15.150018,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-27T16:00:15.150711,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.151261,1,1,1,0,0,0.00,0.00,0.00,30,285
2025-10-27T16:00:15.151775,1,1,1,0,0,0.00,0.00,0.00,30,315
2025-10-27T16:00:15.152501,1,1,1,0,0,0.00,0.00,0.00,35,310
2025-10-27T16:00:15.153151,1,1,1,0,0,0.00,0.02,0.51,35,786
2025-10-27T16:00:15.153782,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.154401,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-27T16:00:15.155029,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.155758,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-27T16:00:15.156503,1,1,1,0,0,0.00,0.00,0.00,35,345
2025-10-27T16:00:15.157097,1,1,1,0,0,0.00,0.00,0.00,30,330
2025-10-27T16:00:15.157782,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-27T16:00:15.158407,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.159099,1,1,1,0,0,0.00,0.00,0.00,30,340
2025-10-27T16:00:15.159635,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-27T16:00:15.160306,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.160932,1,1,1,0,0,0.00,0.00,0.00,30,330
2025-10-27T16:00:15.236785,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.237459,1,1,1,0,0,0.00,0.00,0.00,30,305
2025-10-27T16:00:15.238108,1,1,1,0,0,0.00,0.00,0.00,30,295
2025-10-27T16:00:15.238855,1,1,1,0,0,0.00,0.00,0.00,30,330
2025-10-27T16:00:15.239624,1,1,1,0,0,0.00,0.00,0.00,35,305
2025-10-27T16:00:15.240366,1,1,1,0,0,0.00,0.02,0.51,35,825
2025-10-27T16:00:15.241028,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.241742,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-27T16:00:15.242565,1,1,1,0,0,0.00,0.00,0.00,35,315
2025-10-27T16:00:15.243374,1,1,1,0,0,0.00,0.00,0.00,30,340
2025-10-27T16:00:15.244013,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.244648,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.245317,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-27T16:00:15.245956,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-27T16:00:15.246736,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.247471,1,1,1,0,0,0.00,0.00,0.00,30,330
2025-10-27T16:00:15.248400,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.249166,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.249960,1,1,1,0,0,0.00,0.00,0.00,30,330
2025-10-27T16:00:15.250718,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.251366,1,1,1,0,0,0.00,0.00,0.00,30,320
2025-10-27T16:00:15.252003,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.252574,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.253151,1,1,1,0,0,0.00,0.00,0.00,30,320
2025-10-27T16:00:15.254056,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.254661,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.255241,1,1,1,0,0,0.00,0.00,0.00,35,320
2025-10-27T16:00:15.255900,1,1,1,0,0,0.00,0.00,0.00,30,340
2025-10-27T16:00:15.256628,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.336653,1,1,1,0,0,0.00,0.00,0.00,30,330
2025-10-27T16:00:15.337371,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.338059,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.338879,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.339723,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-27T16:00:15.340315,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.341233,1,1,1,0,0,0.00,0.00,0.00,30,330
2025-10-27T16:00:15.342046,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.342740,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-27T16:00:15.343561,1,1,1,0,0,0.00,0.00,0.00,30,305
2025-10-27T16:00:15.344390,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-27T16:00:15.344939,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.345547,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.346564,1,1,1,0,0,0.00,0.00,0.00,30,340
2025-10-27T16:00:15.347337,1,1,1,0,0,0.00,0.02,0.47,40,424
2025-10-27T16:00:15.348062,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.348659,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-27T16:00:15.349206,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-27T16:00:15.350099,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.350766,1,1,1,0,0,0.00,0.00,0.00,30,330
2025-10-27T16:00:15.351585,1,1,1,0,0,0.00,0.00,0.00,30,315
2025-10-27T16:00:15.352350,1,1,1,0,0,0.00,0.00,0.00,35,315
2025-10-27T16:00:15.353076,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.353821,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.354626,1,1,1,0,0,0.00,0.00,0.00,30,315
2025-10-27T16:00:15.355397,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.356225,1,1,1,0,0,0.00,0.00,0.00,30,315
2025-10-27T16:00:15.357065,1,1,1,0,0,0.00,0.00,0.00,30,305
2025-10-27T16:00:15.357955,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.358710,1,1,1,0,0,0.00,0.00,0.00,30,320
2025-10-27T16:00:15.437217,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.438039,1,1,1,0,0,0.00,0.00,0.00,35,320
2025-10-27T16:00:15.438722,1,1,1,0,0,0.00,0.00,0.00,30,295
2025-10-27T16:00:15.439441,1,1,1,0,0,0.00,0.00,0.00,25,285
2025-10-27T16:00:15.440442,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.441158,1,1,1,0,0,0.00,0.00,0.00,30,290
2025-10-27T16:00:15.441880,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.442622,1,1,1,0,0,0.00,0.00,0.00,35,310
2025-10-27T16:00:15.443268,1,1,1,0,0,0.00,0.00,0.00,30,335
2025-10-27T16:00:15.444483,1,1,1,0,0,0.00,0.00,0.00,30,315
2025-10-27T16:00:15.445323,1,1,1,0,0,0.00,0.00,0.00,35,330
2025-10-27T16:00:15.445953,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.446698,1,1,1,0,0,0.00,0.00,0.00,30,320
2025-10-27T16:00:15.447297,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.447993,1,1,1,0,0,0.00,0.00,0.00,30,320
2025-10-27T16:00:15.448590,1,1,1,0,0,0.00,0.00,0.00,30,295
2025-10-27T16:00:15.449224,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.449892,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.450525,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.451053,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.451691,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.452189,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.452799,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.453450,1,1,1,0,0,0.00,0.00,0.00,30,310
2025-10-27T16:00:15.454381,1,1,1,0,0,0.00,0.00,0.00,30,315
2025-10-27T16:00:15.455515,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.456622,1,1,1,0,0,0.00,0.00,0.00,35,335
2025-10-27T16:00:15.457441,1,1,1,0,0,0.00,0.00,0.00,30,325
2025-10-27T16:00:15.458373,1,1,1,0,0,0.00,0.00,0.00,35,340
2025-10-27T16:00:15.537281,1,1,1,0,0,0.00,0.00,0.00,25,275
2025-10-27T16:00:15.538332,1,1,1,0,0,0.00,0.00,0.00,35,310
2025-10-27T16:00:15.539047,1,1,1,0,0,0.00,0.00,0.00,30,300
2025-10-27T16:00:15.539742,1,1,1,0,0,0.00,0.00,0.00,30,320
2025-10-27T16:00:15.540353,1,1,1,0,0,0.00,0.00,0.00,35,325
2025-10-27T16:00:15.540941,1,1,1,0,0,0.00,0.00,0.00,30,335
