timestamp,UE ID type,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2025-11-07T13:59:24.618964,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.619510,gNB-DU,,1,1,,,0.00,0.05,1.02,482,4174
2025-11-07T13:59:24.619880,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.620344,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-07T13:59:24.620629,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.621006,gNB-DU,,1,1,,,0.00,0.00,0.00,35,335
2025-11-07T13:59:24.621260,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.621632,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-07T13:59:24.621959,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.622409,gNB-DU,,1,1,,,0.00,0.00,0.00,30,330
2025-11-07T13:59:24.622733,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.623176,gNB-DU,,1,1,,,0.00,0.02,0.51,40,803
2025-11-07T13:59:24.623440,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.623777,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-07T13:59:24.624039,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.624420,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-07T13:59:24.624655,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.625131,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-07T13:59:24.625519,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.625922,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-07T13:59:24.626226,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.626618,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-07T13:59:24.626850,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.627201,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-07T13:59:24.627438,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.627785,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-07T13:59:24.628071,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.628583,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-07T13:59:24.638597,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.639288,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-07T13:59:24.704168,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.705054,gNB-DU,,1,1,,,0.00,0.00,0.00,30,295
2025-11-07T13:59:24.705362,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.705716,gNB-DU,,1,1,,,0.00,0.00,0.00,35,325
2025-11-07T13:59:24.706039,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.706490,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-07T13:59:24.706785,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.707234,gNB-DU,,1,1,,,0.00,0.00,0.00,30,345
2025-11-07T13:59:24.707567,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.708007,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-07T13:59:24.708276,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.708643,gNB-DU,,1,1,,,0.00,0.00,0.00,35,350
2025-11-07T13:59:24.708943,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.709421,gNB-DU,,1,1,,,0.00,0.00,0.00,35,335
2025-11-07T13:59:24.709739,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.710196,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-07T13:59:24.710537,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.711028,gNB-DU,,1,1,,,0.00,0.02,0.51,40,821
2025-11-07T13:59:24.711335,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.711808,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-07T13:59:24.712056,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.712410,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-07T13:59:24.712660,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.713117,gNB-DU,,1,1,,,0.00,0.00,0.00,35,350
2025-11-07T13:59:24.713423,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.713986,gNB-DU,,1,1,,,0.00,0.00,0.00,30,340
2025-11-07T13:59:24.714317,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-07T13:59:24.715085,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-07T13:59:24.715433,gNB-CU-UP,1,,1,0,0,,,,,
