timestamp,UE ID type,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2025-11-19T09:03:27.718932,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.719278,gNB-DU,,1,1,,,0.00,0.05,1.02,486,4167
2025-11-19T09:03:27.719461,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.719800,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-19T09:03:27.720071,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.720409,gNB-DU,,1,1,,,0.00,0.00,0.00,35,325
2025-11-19T09:03:27.720658,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.721009,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-19T09:03:27.721186,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.721484,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-19T09:03:27.721718,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.722062,gNB-DU,,1,1,,,0.00,0.02,0.51,40,710
2025-11-19T09:03:27.722287,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.722643,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-19T09:03:27.722836,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.723138,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-19T09:03:27.723322,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.723734,gNB-DU,,1,1,,,0.00,0.00,0.00,35,355
2025-11-19T09:03:27.724007,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.724369,gNB-DU,,1,1,,,0.00,0.00,0.00,30,335
2025-11-19T09:03:27.724568,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.724867,gNB-DU,,1,1,,,0.00,0.00,0.00,35,350
2025-11-19T09:03:27.725048,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.725294,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-19T09:03:27.725462,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.725717,gNB-DU,,1,1,,,0.00,0.00,0.00,35,330
2025-11-19T09:03:27.725900,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.726183,gNB-DU,,1,1,,,0.00,0.00,0.00,35,335
2025-11-19T09:03:27.726394,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.726679,gNB-DU,,1,1,,,0.00,0.00,0.00,35,350
2025-11-19T09:03:27.726887,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.727135,gNB-DU,,1,1,,,0.00,0.00,0.00,30,345
2025-11-19T09:03:27.727317,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.727557,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-19T09:03:27.727772,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.727976,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-19T09:03:27.728129,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.728347,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-19T09:03:27.728538,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.728824,gNB-DU,,1,1,,,0.00,0.00,0.00,30,290
2025-11-19T09:03:27.728993,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.729283,gNB-DU,,1,1,,,0.00,0.00,0.00,30,290
2025-11-19T09:03:27.729457,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.729740,gNB-DU,,1,1,,,0.00,0.00,0.00,30,295
2025-11-19T09:03:27.729959,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.730201,gNB-DU,,1,1,,,0.00,0.02,0.51,35,782
2025-11-19T09:03:27.730365,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.730621,gNB-DU,,1,1,,,0.00,0.00,0.00,30,325
2025-11-19T09:03:27.730860,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.731161,gNB-DU,,1,1,,,0.00,0.00,0.00,35,320
2025-11-19T09:03:27.731339,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.731649,gNB-DU,,1,1,,,0.00,0.00,0.00,30,340
2025-11-19T09:03:27.731873,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-19T09:03:27.732162,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-19T09:03:27.732364,gNB-CU-UP,1,,1,0,0,,,,,
