timestamp,UE ID type,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2025-11-05T16:02:54.760393,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.760876,gNB-DU,,1,1,,,0.00,0.05,0.98,477,3742
2025-11-05T16:02:54.761156,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.761557,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:02:54.761803,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.762181,gNB-DU,,1,1,,,0.00,0.00,0.00,35,320
2025-11-05T16:02:54.762510,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.762926,gNB-DU,,1,1,,,0.00,0.02,0.47,35,395
2025-11-05T16:02:54.763269,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.763656,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:02:54.763920,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.764312,gNB-DU,,1,1,,,0.00,0.00,0.00,35,310
2025-11-05T16:02:54.764584,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.764900,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:02:54.765203,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.765606,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-05T16:02:54.765886,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.766233,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:02:54.766543,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.766859,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-05T16:02:54.767104,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.767367,gNB-DU,,1,1,,,0.00,0.00,0.00,35,315
2025-11-05T16:02:54.767575,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.767956,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:02:54.768206,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.768700,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-05T16:02:54.769008,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.769400,gNB-DU,,1,1,,,0.00,0.00,0.00,35,325
2025-11-05T16:02:54.769625,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.770074,gNB-DU,,1,1,,,0.00,0.00,0.00,30,325
2025-11-05T16:02:54.770313,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.847850,gNB-DU,,1,1,,,0.00,0.00,0.00,35,305
2025-11-05T16:02:54.848196,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.848582,gNB-DU,,1,1,,,0.00,0.00,0.00,30,325
2025-11-05T16:02:54.848873,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.849240,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-05T16:02:54.849579,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.850006,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-05T16:02:54.850264,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.850746,gNB-DU,,1,1,,,0.00,0.02,0.51,40,786
2025-11-05T16:02:54.851014,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.851437,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:02:54.851667,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.852035,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:02:54.852313,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.852799,gNB-DU,,1,1,,,0.00,0.00,0.00,35,315
2025-11-05T16:02:54.853091,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.853455,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:02:54.853794,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.854203,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:02:54.854475,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.854817,gNB-DU,,1,1,,,0.00,0.00,0.00,35,310
2025-11-05T16:02:54.855043,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.855417,gNB-DU,,1,1,,,0.00,0.00,0.00,25,295
2025-11-05T16:02:54.855691,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.856087,gNB-DU,,1,1,,,0.00,0.00,0.00,30,260
2025-11-05T16:02:54.856375,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.856758,gNB-DU,,1,1,,,0.00,0.00,0.00,25,280
2025-11-05T16:02:54.857020,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.857415,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-05T16:02:54.857728,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.858183,gNB-DU,,1,1,,,0.00,0.00,0.00,30,270
2025-11-05T16:02:54.858501,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.858931,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-05T16:02:54.859205,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.859585,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:02:54.859861,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.860251,gNB-DU,,1,1,,,0.00,0.00,0.00,35,305
2025-11-05T16:02:54.860639,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.861094,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-05T16:02:54.861317,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.861763,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-05T16:02:54.862039,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.862491,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-05T16:02:54.862791,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.863157,gNB-DU,,1,1,,,0.00,0.00,0.00,35,320
2025-11-05T16:02:54.863455,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.863833,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:02:54.864121,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.864564,gNB-DU,,1,1,,,0.00,0.00,0.00,30,300
2025-11-05T16:02:54.864907,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.865314,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:02:54.865691,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.866053,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:02:54.866299,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.866775,gNB-DU,,1,1,,,0.00,0.00,0.00,30,295
2025-11-05T16:02:54.867032,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.947539,gNB-DU,,1,1,,,0.00,0.00,0.00,35,315
2025-11-05T16:02:54.947883,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.948291,gNB-DU,,1,1,,,0.00,0.00,0.00,30,300
2025-11-05T16:02:54.948575,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.948953,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-05T16:02:54.949204,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.949601,gNB-DU,,1,1,,,0.00,0.00,0.00,30,300
2025-11-05T16:02:54.949906,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.950357,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-05T16:02:54.950613,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.951028,gNB-DU,,1,1,,,0.00,0.00,0.00,30,295
2025-11-05T16:02:54.951282,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.951742,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-05T16:02:54.952030,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.952386,gNB-DU,,1,1,,,0.00,0.02,0.51,35,691
2025-11-05T16:02:54.952627,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.952922,gNB-DU,,1,1,,,0.00,0.00,0.00,30,300
2025-11-05T16:02:54.953179,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.953575,gNB-DU,,1,1,,,0.00,0.00,0.00,30,300
2025-11-05T16:02:54.953852,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.954245,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:02:54.954567,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.954941,gNB-DU,,1,1,,,0.00,0.00,0.00,30,295
2025-11-05T16:02:54.955208,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.955683,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:02:54.955980,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.956280,gNB-DU,,1,1,,,0.00,0.00,0.00,30,295
2025-11-05T16:02:54.956558,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.957007,gNB-DU,,1,1,,,0.00,0.00,0.00,30,295
2025-11-05T16:02:54.957302,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.957632,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-05T16:02:54.957868,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.958259,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-05T16:02:54.958544,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.958869,gNB-DU,,1,1,,,0.00,0.00,0.00,35,300
2025-11-05T16:02:54.959165,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.959608,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:02:54.959908,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.960285,gNB-DU,,1,1,,,0.00,0.00,0.00,30,300
2025-11-05T16:02:54.960550,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.960928,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:02:54.961155,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.961539,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:02:54.961775,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.962113,gNB-DU,,1,1,,,0.00,0.00,0.00,30,300
2025-11-05T16:02:54.962402,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.962786,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-05T16:02:54.963067,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:02:54.963511,gNB-DU,,1,1,,,0.00,0.00,0.00,35,305
