timestamp,UE ID type,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2025-11-12T08:51:18.535831,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.536359,gNB-DU,,1,1,,,0.00,0.02,0.51,227,1187
2025-11-12T08:51:18.536901,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.537270,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-12T08:51:18.537512,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.537872,gNB-DU,,1,1,,,0.00,0.00,0.00,35,320
2025-11-12T08:51:18.538099,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.538879,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-12T08:51:18.539267,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.539919,gNB-DU,,1,1,,,0.00,0.02,0.51,40,772
2025-11-12T08:51:18.540217,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.567248,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-12T08:51:18.567610,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.567977,gNB-DU,,1,1,,,0.00,0.00,0.00,30,340
2025-11-12T08:51:18.568215,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.568682,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-12T08:51:18.568943,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.569695,gNB-DU,,1,1,,,0.00,0.00,0.00,30,280
2025-11-12T08:51:18.570032,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.570349,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-12T08:51:18.570606,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.570974,gNB-DU,,1,1,,,0.00,0.00,0.00,15,160
2025-11-12T08:51:18.571316,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.571595,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.572250,gNB-DU,,1,1,,,0.00,0.00,0.00,15,120
2025-11-12T08:51:18.572582,gNB-DU,,2,2,,,0.00,0.02,0.51,213,1071
2025-11-12T08:51:18.572797,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.573079,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.573403,gNB-DU,,1,1,,,0.00,0.00,0.00,15,145
2025-11-12T08:51:18.573903,gNB-DU,,2,2,,,0.00,0.00,0.00,15,145
2025-11-12T08:51:18.574360,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.619283,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.619856,gNB-DU,,1,1,,,0.00,0.00,0.00,10,140
2025-11-12T08:51:18.620247,gNB-DU,,2,2,,,0.00,0.00,0.00,10,140
2025-11-12T08:51:18.620428,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.620714,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.621080,gNB-DU,,1,1,,,0.00,0.02,0.51,25,564
2025-11-12T08:51:18.622054,gNB-DU,,2,2,,,0.00,0.00,0.00,20,160
2025-11-12T08:51:18.622395,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.622601,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.622841,gNB-DU,,1,1,,,0.00,0.00,0.00,15,160
2025-11-12T08:51:18.623166,gNB-DU,,2,2,,,0.00,0.02,0.51,20,590
2025-11-12T08:51:18.623390,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.623602,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.623863,gNB-DU,,1,1,,,0.00,0.00,0.00,15,165
2025-11-12T08:51:18.624139,gNB-DU,,2,2,,,0.00,0.00,0.00,15,165
2025-11-12T08:51:18.624349,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.624716,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.625113,gNB-DU,,1,1,,,0.00,0.00,0.00,15,160
2025-11-12T08:51:18.625557,gNB-DU,,2,2,,,0.00,0.00,0.00,15,160
2025-11-12T08:51:18.626601,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.627746,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.628221,gNB-DU,,1,1,,,0.00,0.00,0.00,15,145
2025-11-12T08:51:18.628784,gNB-DU,,2,2,,,0.00,0.00,0.00,15,140
2025-11-12T08:51:18.629074,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.629257,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.629855,gNB-DU,,1,1,,,0.00,0.00,0.00,15,140
2025-11-12T08:51:18.630196,gNB-DU,,2,2,,,0.00,0.00,0.00,15,140
2025-11-12T08:51:18.630390,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.630634,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.631112,gNB-DU,,1,1,,,0.00,0.00,0.00,10,110
2025-11-12T08:51:18.631792,gNB-DU,,2,2,,,0.00,0.00,0.00,10,115
2025-11-12T08:51:18.632362,gNB-DU,,1,1,,,0.00,0.00,0.00,10,85
2025-11-12T08:51:18.632601,gNB-DU,,2,2,,,0.00,0.00,0.00,10,85
2025-11-12T08:51:18.632927,gNB-DU,,3,3,,,0.00,0.02,0.51,203,1018
2025-11-12T08:51:18.633208,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.633630,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.667440,gNB-CU-UP,3,,3,0,0,,,,,
2025-11-12T08:51:18.668582,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.668823,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.669088,gNB-CU-UP,3,,3,0,0,,,,,
2025-11-12T08:51:18.669379,gNB-DU,,1,1,,,0.00,0.00,0.00,10,95
2025-11-12T08:51:18.669687,gNB-DU,,2,2,,,0.00,0.00,0.00,10,95
2025-11-12T08:51:18.669994,gNB-DU,,3,3,,,0.00,0.00,0.00,10,95
2025-11-12T08:51:18.670258,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.670624,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.670822,gNB-CU-UP,3,,3,0,0,,,,,
2025-11-12T08:51:18.671135,gNB-DU,,1,1,,,0.00,0.00,0.00,10,90
2025-11-12T08:51:18.671479,gNB-DU,,2,2,,,0.00,0.00,0.40,10,427
2025-11-12T08:51:18.671795,gNB-DU,,3,3,,,0.00,0.00,0.00,10,90
2025-11-12T08:51:18.672020,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.672230,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.672471,gNB-CU-UP,3,,3,0,0,,,,,
2025-11-12T08:51:18.672949,gNB-DU,,1,1,,,0.00,0.00,0.00,5,90
2025-11-12T08:51:18.673459,gNB-DU,,2,2,,,0.00,0.02,0.11,10,172
2025-11-12T08:51:18.673828,gNB-DU,,3,3,,,0.00,0.00,0.00,10,90
2025-11-12T08:51:18.673992,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.674163,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.674319,gNB-CU-UP,3,,3,0,0,,,,,
2025-11-12T08:51:18.718551,gNB-DU,,1,1,,,0.00,0.00,0.00,10,90
2025-11-12T08:51:18.719214,gNB-DU,,2,2,,,0.00,0.00,0.00,10,90
2025-11-12T08:51:18.719994,gNB-DU,,3,3,,,0.00,0.00,0.40,10,478
2025-11-12T08:51:18.720454,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.720724,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.720952,gNB-CU-UP,3,,3,0,0,,,,,
2025-11-12T08:51:18.721356,gNB-DU,,1,1,,,0.00,0.00,0.00,10,95
2025-11-12T08:51:18.722056,gNB-DU,,2,2,,,0.00,0.00,0.00,10,95
2025-11-12T08:51:18.722424,gNB-DU,,3,3,,,0.00,0.02,0.11,10,192
2025-11-12T08:51:18.722746,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.722952,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.723228,gNB-CU-UP,3,,3,0,0,,,,,
2025-11-12T08:51:18.723519,gNB-DU,,1,1,,,0.00,0.00,0.00,10,95
2025-11-12T08:51:18.723819,gNB-DU,,2,2,,,0.00,0.00,0.00,10,95
2025-11-12T08:51:18.724129,gNB-DU,,3,3,,,0.00,0.00,0.00,10,100
2025-11-12T08:51:18.724274,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-12T08:51:18.724447,gNB-CU-UP,2,,2,0,0,,,,,
2025-11-12T08:51:18.724624,gNB-CU-UP,3,,3,0,0,,,,,
2025-11-12T08:51:18.724983,gNB-DU,,1,1,,,0.00,0.00,0.00,10,95
2025-11-12T08:51:18.725316,gNB-DU,,2,2,,,0.00,0.00,0.00,10,90
2025-11-12T08:51:18.725651,gNB-DU,,3,3,,,0.00,0.00,0.00,10,90
2025-11-12T08:51:18.725970,gNB-CU-UP,1,,1,0,0,,,,,
