timestamp,UE ID type,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
2025-11-05T16:38:35.652313,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.652749,gNB-DU,,1,1,,,0.00,0.05,0.98,447,3419
2025-11-05T16:38:35.653009,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.653291,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-05T16:38:35.653541,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.653850,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-05T16:38:35.654045,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.654277,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-05T16:38:35.654445,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.654654,gNB-DU,,1,1,,,0.00,0.00,0.00,35,355
2025-11-05T16:38:35.654834,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.655108,gNB-DU,,1,1,,,0.00,0.00,0.00,30,340
2025-11-05T16:38:35.655297,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.655539,gNB-DU,,1,1,,,0.00,0.00,0.40,35,482
2025-11-05T16:38:35.655727,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.655989,gNB-DU,,1,1,,,0.00,0.02,0.11,40,698
2025-11-05T16:38:35.656177,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.656407,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-05T16:38:35.656570,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.656806,gNB-DU,,1,1,,,0.00,0.00,0.00,35,335
2025-11-05T16:38:35.656969,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.657201,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-05T16:38:35.657366,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.657606,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-05T16:38:35.657793,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.658026,gNB-DU,,1,1,,,0.00,0.00,0.00,30,335
2025-11-05T16:38:35.658189,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.658451,gNB-DU,,1,1,,,0.00,0.00,0.00,35,335
2025-11-05T16:38:35.658644,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.658920,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-05T16:38:35.659098,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.659337,gNB-DU,,1,1,,,0.00,0.00,0.00,30,325
2025-11-05T16:38:35.659498,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.659742,gNB-DU,,1,1,,,0.00,0.00,0.00,35,330
2025-11-05T16:38:35.659911,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.660170,gNB-DU,,1,1,,,0.00,0.00,0.00,30,295
2025-11-05T16:38:35.660326,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.660566,gNB-DU,,1,1,,,0.00,0.00,0.00,30,305
2025-11-05T16:38:35.676631,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.677349,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:38:35.677657,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.677926,gNB-DU,,1,1,,,0.00,0.00,0.00,35,330
2025-11-05T16:38:35.678115,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.678333,gNB-DU,,1,1,,,0.00,0.00,0.00,30,280
2025-11-05T16:38:35.678483,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:35.678752,gNB-DU,,1,1,,,0.00,0.00,0.00,30,310
2025-11-05T16:38:35.678920,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:36.481004,gNB-DU,,1,1,,,0.00,0.00,0.00,30,295
2025-11-05T16:38:36.483769,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:37.480871,gNB-DU,,1,1,,,0.00,0.02,0.51,35,706
2025-11-05T16:38:37.481151,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:38.480808,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:38:38.483975,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:39.480795,gNB-DU,,1,1,,,0.00,0.00,0.00,30,315
2025-11-05T16:38:39.483366,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:40.480825,gNB-DU,,1,1,,,0.00,0.00,0.00,35,315
2025-11-05T16:38:40.483421,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:41.480868,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-05T16:38:41.483243,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:42.480783,gNB-DU,,1,1,,,0.00,0.00,0.00,30,340
2025-11-05T16:38:42.483279,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:43.480825,gNB-DU,,1,1,,,0.00,0.00,0.00,35,335
2025-11-05T16:38:43.483721,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:44.480926,gNB-DU,,1,1,,,0.00,0.00,0.00,35,335
2025-11-05T16:38:44.483425,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:45.480776,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-05T16:38:45.483277,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:46.480990,gNB-DU,,1,1,,,0.00,0.00,0.00,30,330
2025-11-05T16:38:46.481350,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:47.480787,gNB-DU,,1,1,,,0.00,0.00,0.00,35,345
2025-11-05T16:38:47.483121,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:48.480871,gNB-DU,,1,1,,,0.00,0.00,0.00,35,330
2025-11-05T16:38:48.483603,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:49.481023,gNB-DU,,1,1,,,0.00,0.00,0.00,30,320
2025-11-05T16:38:49.483638,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:50.480806,gNB-DU,,1,1,,,0.00,0.00,0.00,35,325
2025-11-05T16:38:50.483568,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:51.480714,gNB-DU,,1,1,,,0.00,0.00,0.00,30,345
2025-11-05T16:38:51.483325,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:52.480824,gNB-DU,,1,1,,,0.00,0.00,0.00,35,325
2025-11-05T16:38:52.483830,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:53.480772,gNB-DU,,1,1,,,0.00,0.00,0.00,35,335
2025-11-05T16:38:53.483317,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:54.480800,gNB-DU,,1,1,,,0.00,0.00,0.00,30,335
2025-11-05T16:38:54.483734,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:55.480818,gNB-DU,,1,1,,,0.00,0.00,0.00,35,320
2025-11-05T16:38:55.483437,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:56.480842,gNB-DU,,1,1,,,0.00,0.00,0.00,30,335
2025-11-05T16:38:56.483404,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:57.480806,gNB-DU,,1,1,,,0.00,0.00,0.00,35,340
2025-11-05T16:38:57.483397,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:58.480768,gNB-DU,,1,1,,,0.00,0.00,0.00,35,320
2025-11-05T16:38:58.483282,gNB-CU-UP,1,,1,0,0,,,,,
2025-11-05T16:38:59.480846,gNB-DU,,1,1,,,0.00,0.00,0.00,30,340
2025-11-05T16:38:59.483470,gNB-CU-UP,1,,1,0,0,,,,,
