App Name,No.,Time,Source,Destination,Protocol,Length
Zoom,1,0.000000,172.30.1.250,172.30.1.1,UDP,1236
Zoom,2,0.001696,172.30.1.250,172.30.1.1,UDP,180
Zoom,3,0.003179,172.30.1.250,172.30.1.1,UDP,1236
Zoom,4,0.003512,172.30.1.250,172.30.1.1,UDP,1104
Zoom,5,0.019379,172.30.1.250,172.30.1.1,UDP,1104
Zoom,6,0.049651,172.30.1.250,172.30.1.1,UDP,1104
Zoom,7,0.049763,172.30.1.250,172.30.1.1,UDP,1104
Zoom,8,0.055104,172.30.1.250,172.30.1.1,UDP,152
Zoom,9,0.055375,172.30.1.250,172.30.1.1,UDP,152
Zoom,10,0.055421,172.30.1.250,172.30.1.1,UDP,80
Zoom,11,0.055434,172.30.1.250,172.30.1.1,UDP,80
Zoom,12,0.060816,172.30.1.1,172.30.1.250,UDP,264
Zoom,13,0.065101,172.30.1.1,172.30.1.250,UDP,264
Zoom,14,0.126092,172.30.1.250,172.30.1.1,UDP,152
Zoom,15,0.126248,172.30.1.250,172.30.1.1,UDP,80
Zoom,16,0.126269,172.30.1.250,172.30.1.1,UDP,184
Zoom,17,0.126330,172.30.1.250,172.30.1.1,UDP,152
Zoom,18,0.126348,172.30.1.250,172.30.1.1,UDP,156
Zoom,19,0.126359,172.30.1.250,172.30.1.1,UDP,80
Zoom,20,0.126384,172.30.1.250,172.30.1.1,UDP,152
Zoom,21,0.126392,172.30.1.250,172.30.1.1,UDP,184
Zoom,22,0.126429,172.30.1.250,172.30.1.1,UDP,80
Zoom,23,0.126439,172.30.1.250,172.30.1.1,UDP,152
Zoom,24,0.126448,172.30.1.250,172.30.1.1,UDP,80
Zoom,25,0.126457,172.30.1.250,172.30.1.1,UDP,152
Zoom,26,0.126466,172.30.1.250,172.30.1.1,UDP,80
Zoom,27,0.126475,172.30.1.250,172.30.1.1,UDP,156
Zoom,28,0.126786,172.30.1.1,172.30.1.250,UDP,180
Zoom,29,0.127018,172.30.1.1,172.30.1.250,UDP,112
Zoom,30,0.127070,172.30.1.1,172.30.1.250,UDP,112
Zoom,31,0.127162,172.30.1.1,172.30.1.250,WireGuard,156
Zoom,32,0.127258,172.30.1.1,172.30.1.250,WireGuard,156
Zoom,33,0.130740,172.30.1.250,172.30.1.1,UDP,1036
Zoom,34,0.130947,172.30.1.250,172.30.1.1,UDP,1112
Zoom,35,0.132155,172.30.1.1,172.30.1.250,UDP,1120
Zoom,36,0.132279,172.30.1.1,172.30.1.250,UDP,1120
Zoom,37,0.132297,172.30.1.1,172.30.1.250,UDP,1120
Zoom,38,0.132312,172.30.1.1,172.30.1.250,UDP,120
Zoom,39,0.132377,172.30.1.1,172.30.1.250,UDP,120
Zoom,40,0.132389,172.30.1.1,172.30.1.250,UDP,120
Zoom,41,0.139485,172.30.1.1,172.30.1.250,UDP,1104
Zoom,42,0.147472,172.30.1.250,172.30.1.1,UDP,1036
Zoom,43,0.147545,172.30.1.250,172.30.1.1,UDP,1036
Zoom,44,0.149084,172.30.1.1,172.30.1.250,UDP,1120
Zoom,45,0.149147,172.30.1.1,172.30.1.250,UDP,1120
Zoom,46,0.149179,172.30.1.1,172.30.1.250,UDP,1120
Zoom,47,0.149218,172.30.1.1,172.30.1.250,UDP,116
Zoom,48,0.149264,172.30.1.1,172.30.1.250,UDP,116
Zoom,49,0.149310,172.30.1.1,172.30.1.250,UDP,116
Zoom,50,0.149354,172.30.1.1,172.30.1.250,UDP,252
Zoom,51,0.149400,172.30.1.1,172.30.1.250,UDP,252
Zoom,52,0.149446,172.30.1.1,172.30.1.250,UDP,252
Zoom,53,0.149489,172.30.1.1,172.30.1.250,UDP,116
Zoom,54,0.149531,172.30.1.1,172.30.1.250,UDP,116
Zoom,55,0.149575,172.30.1.1,172.30.1.250,UDP,116
Zoom,56,0.156988,172.30.1.1,172.30.1.250,UDP,184
Zoom,57,0.176186,172.30.1.250,172.30.1.1,UDP,1068
Zoom,58,0.176270,172.30.1.250,172.30.1.1,UDP,1112
Zoom,59,0.177109,172.30.1.1,172.30.1.250,UDP,1312
Zoom,60,0.185400,172.30.1.250,172.30.1.1,UDP,1112
Zoom,61,0.185489,172.30.1.250,172.30.1.1,UDP,176
Zoom,62,0.185517,172.30.1.250,172.30.1.1,UDP,1112
Zoom,63,0.193787,172.30.1.250,172.30.1.1,UDP,872
Zoom,64,0.201185,172.30.1.1,172.30.1.250,UDP,1312
Zoom,65,0.201371,172.30.1.1,172.30.1.250,UDP,832
Zoom,66,0.216589,172.30.1.1,172.30.1.250,TCP,108
Zoom,67,0.217675,172.30.1.250,172.30.1.1,UDP,1120
Zoom,68,0.217738,172.30.1.250,172.30.1.1,UDP,1120
Zoom,69,0.217753,172.30.1.250,172.30.1.1,UDP,1120
Zoom,70,0.217779,172.30.1.250,172.30.1.1,UDP,1120
Zoom,71,0.217791,172.30.1.250,172.30.1.1,UDP,1120
Zoom,72,0.217803,172.30.1.250,172.30.1.1,UDP,108
Zoom,73,0.217812,172.30.1.250,172.30.1.1,UDP,108
Zoom,74,0.217820,172.30.1.250,172.30.1.1,UDP,108
Zoom,75,0.217829,172.30.1.250,172.30.1.1,UDP,200
Zoom,76,0.223771,172.30.1.250,172.30.1.1,UDP,872
Zoom,77,0.226862,172.30.1.250,172.30.1.1,UDP,656
Zoom,78,0.228523,172.30.1.1,172.30.1.250,UDP,1236
Zoom,79,0.228697,172.30.1.1,172.30.1.250,UDP,200
Zoom,80,0.234050,172.30.1.250,172.30.1.1,UDP,592
Zoom,81,0.239946,172.30.1.250,172.30.1.1,UDP,592
Zoom,82,0.240023,172.30.1.250,172.30.1.1,UDP,592
Zoom,83,0.240035,172.30.1.250,172.30.1.1,UDP,104
Zoom,84,0.240043,172.30.1.250,172.30.1.1,UDP,104
Zoom,85,0.240050,172.30.1.250,172.30.1.1,UDP,104
Zoom,86,0.240156,172.30.1.250,172.30.1.1,UDP,1040
Zoom,87,0.240187,172.30.1.250,172.30.1.1,UDP,1040
Zoom,88,0.240205,172.30.1.250,172.30.1.1,UDP,656
Zoom,89,0.245827,172.30.1.250,172.30.1.1,UDP,656
Zoom,90,0.250720,172.30.1.250,172.30.1.1,UDP,108
Zoom,91,0.250781,172.30.1.250,172.30.1.1,UDP,108
Zoom,92,0.250791,172.30.1.250,172.30.1.1,UDP,108
Zoom,93,0.250798,172.30.1.250,172.30.1.1,UDP,104
Zoom,94,0.250804,172.30.1.250,172.30.1.1,UDP,104
Zoom,95,0.250811,172.30.1.250,172.30.1.1,UDP,104
Zoom,96,0.254012,172.30.1.1,172.30.1.250,UDP,176
Zoom,97,0.255124,172.30.1.250,172.30.1.1,TCP,96
Zoom,98,0.255455,172.30.1.1,172.30.1.250,TCP,88
Zoom,99,0.256841,172.30.1.1,172.30.1.250,TLSv1.2,604
Zoom,100,0.257030,172.30.1.250,172.30.1.1,TCP,88
Zoom,101,0.258175,172.30.1.250,172.30.1.1,UDP,652
Zoom,102,0.258231,172.30.1.250,172.30.1.1,UDP,652
Zoom,103,0.258243,172.30.1.250,172.30.1.1,UDP,684
Zoom,104,0.259242,172.30.1.1,172.30.1.250,UDP,1236
Zoom,105,0.266471,172.30.1.250,172.30.1.1,UDP,1112
Zoom,106,0.275603,172.30.1.250,172.30.1.1,UDP,1112
Zoom,107,0.275677,172.30.1.250,172.30.1.1,UDP,180
Zoom,108,0.286284,172.30.1.250,172.30.1.1,UDP,900
Zoom,109,0.287598,172.30.1.1,172.30.1.250,UDP,1104
Zoom,110,0.287775,172.30.1.1,172.30.1.250,UDP,1104
Zoom,111,0.297014,172.30.1.250,172.30.1.1,UDP,896
Zoom,112,0.297461,172.30.1.250,172.30.1.1,UDP,1112
Zoom,113,0.309539,172.30.1.250,172.30.1.1,UDP,1112
Zoom,114,0.316981,172.30.1.250,172.30.1.1,UDP,580
Zoom,115,0.317066,172.30.1.250,172.30.1.1,UDP,580
Zoom,116,0.317745,172.30.1.1,172.30.1.250,UDP,1104
Zoom,117,0.322666,172.30.1.250,172.30.1.1,TLSv1.2,2760
Zoom,118,0.322862,172.30.1.1,172.30.1.250,TCP,88
Zoom,119,0.322880,172.30.1.250,172.30.1.1,TLSv1.2,1512
Zoom,120,0.323043,172.30.1.1,172.30.1.250,TCP,88
Zoom,121,0.325772,172.30.1.250,172.30.1.1,TLSv1.2,832
Zoom,122,0.325814,172.30.1.1,172.30.1.250,TCP,88
Zoom,123,0.328703,172.30.1.250,172.30.1.1,UDP,580
Zoom,124,0.331715,172.30.1.250,172.30.1.1,UDP,1112
Zoom,125,0.332018,172.30.1.250,172.30.1.1,UDP,1112
Zoom,126,0.348961,172.30.1.250,172.30.1.1,UDP,1112
Zoom,127,0.349078,172.30.1.250,172.30.1.1,UDP,1112
Zoom,128,0.349413,172.30.1.1,172.30.1.250,UDP,1104
Zoom,129,0.349479,172.30.1.1,172.30.1.250,UDP,832
Zoom,130,0.357779,172.30.1.1,172.30.1.250,UDP,140
Zoom,131,0.358321,172.30.1.1,172.30.1.250,UDP,176
Zoom,132,0.362286,172.30.1.1,172.30.1.250,TLSv1.2,180
Zoom,133,0.362441,172.30.1.250,172.30.1.1,TCP,88
Zoom,134,0.368291,172.30.1.250,172.30.1.1,UDP,580
Zoom,135,0.368754,172.30.1.250,172.30.1.1,UDP,580
Zoom,136,0.371134,172.30.1.250,172.30.1.1,UDP,612
Zoom,137,0.371207,172.30.1.250,172.30.1.1,UDP,612
Zoom,138,0.371219,172.30.1.250,172.30.1.1,UDP,108
Zoom,139,0.371228,172.30.1.250,172.30.1.1,UDP,108
Zoom,140,0.371238,172.30.1.250,172.30.1.1,UDP,108
Zoom,141,0.371246,172.30.1.250,172.30.1.1,UDP,108
Zoom,142,0.371253,172.30.1.250,172.30.1.1,UDP,108
Zoom,143,0.371260,172.30.1.250,172.30.1.1,UDP,108
Zoom,144,0.387235,172.30.1.250,172.30.1.1,UDP,176
Zoom,145,0.387960,172.30.1.1,172.30.1.250,UDP,1104
Zoom,146,0.388035,172.30.1.1,172.30.1.250,UDP,1104
Zoom,147,0.396842,172.30.1.250,172.30.1.1,UDP,1308
Zoom,148,0.396937,172.30.1.250,172.30.1.1,UDP,1112
Zoom,149,0.407527,172.30.1.250,172.30.1.1,UDP,1112
Zoom,150,0.407635,172.30.1.250,172.30.1.1,UDP,1112
Zoom,151,0.408216,172.30.1.1,172.30.1.250,UDP,1104
Zoom,152,0.413998,172.30.1.250,172.30.1.1,TLSv1.2,140
