App Name,No.,Time,Source,Destination,Protocol,Length
Teams,1,0.000000,172.30.1.250,172.30.1.1,UDP,176
Teams,2,0.001502,172.30.1.250,172.30.1.1,UDP,212
Teams,3,0.002090,172.30.1.250,172.30.1.1,STUN,340
Teams,4,0.003063,172.30.1.1,172.30.1.250,STUN,260
Teams,5,0.003735,172.30.1.250,172.30.1.1,UDP,168
Teams,6,0.004419,172.30.1.1,172.30.1.250,STUN,260
Teams,7,0.005280,172.30.1.250,172.30.1.1,STUN,232
Teams,8,0.006100,172.30.1.1,172.30.1.250,STUN,260
Teams,9,0.006740,172.30.1.250,172.30.1.1,STUN,232
Teams,10,0.047801,172.30.1.250,172.30.1.1,UDP,192
Teams,11,0.048269,172.30.1.250,172.30.1.1,UDP,196
Teams,12,0.048992,172.30.1.250,172.30.1.1,TCP,108
Teams,13,0.160551,172.30.1.250,172.30.1.1,STUN,324
Teams,14,0.161631,172.30.1.250,172.30.1.1,TCP,108
Teams,15,0.162696,172.30.1.250,172.30.1.1,STUN,324
Teams,16,0.163099,172.30.1.250,172.30.1.1,STUN,212
Teams,17,0.163691,172.30.1.250,172.30.1.1,TCP,108
Teams,18,0.216934,172.30.1.1,172.30.1.250,STUN,260
Teams,19,0.218269,172.30.1.250,172.30.1.1,STUN,176
Teams,20,0.218377,172.30.1.250,172.30.1.1,STUN,212
Teams,21,0.218444,172.30.1.250,172.30.1.1,STUN,340
Teams,22,0.218492,172.30.1.250,172.30.1.1,STUN,176
Teams,23,0.218548,172.30.1.250,172.30.1.1,STUN,340
Teams,24,0.272048,172.30.1.250,172.30.1.1,STUN,324
Teams,25,0.272638,172.30.1.250,172.30.1.1,STUN,192
Teams,26,0.328265,172.30.1.250,172.30.1.1,UDP,176
Teams,27,0.328683,172.30.1.250,172.30.1.1,UDP,212
Teams,28,0.329358,172.30.1.1,172.30.1.250,STUN,260
Teams,29,0.329887,172.30.1.1,172.30.1.250,STUN,260
Teams,30,0.330229,172.30.1.1,172.30.1.250,STUN,260
Teams,31,0.391188,172.30.1.250,172.30.1.1,TCP,96
Teams,32,0.391536,172.30.1.250,172.30.1.1,TCP,88
Teams,33,0.392703,172.30.1.250,172.30.1.1,TLSv1,136
Teams,34,0.393070,172.30.1.250,172.30.1.1,TCP,88
Teams,35,0.438653,172.30.1.250,172.30.1.1,UDP,168
Teams,36,0.439464,172.30.1.250,172.30.1.1,STUN,324
Teams,37,0.440060,172.30.1.250,172.30.1.1,STUN,324
Teams,38,0.483714,172.30.1.250,172.30.1.1,STUN,156
Teams,39,0.489664,172.30.1.250,172.30.1.1,STUN,204
Teams,40,0.495089,172.30.1.250,172.30.1.1,STUN,176
Teams,41,0.495261,172.30.1.250,172.30.1.1,STUN,212
Teams,42,0.516662,172.30.1.1,172.30.1.250,DNS,132
Teams,43,0.518101,172.30.1.1,172.30.1.250,DNS,112
Teams,44,0.518799,172.30.1.1,172.30.1.250,DNS,132
Teams,45,0.520437,172.30.1.1,172.30.1.250,DNS,112
Teams,46,0.521607,172.30.1.1,172.30.1.250,DNS,112
Teams,47,0.523528,172.30.1.1,172.30.1.250,TCP,108
Teams,48,0.535069,172.30.1.1,172.30.1.250,DNS,140
Teams,49,0.537310,172.30.1.1,172.30.1.250,DNS,140
Teams,50,0.538198,172.30.1.1,172.30.1.250,DNS,120
Teams,51,0.538581,172.30.1.250,172.30.1.1,UDP,124
Teams,52,0.538641,172.30.1.250,172.30.1.1,STUN,204
Teams,53,0.538703,172.30.1.250,172.30.1.1,STUN,156
Teams,54,0.538753,172.30.1.250,172.30.1.1,STUN,204
Teams,55,0.538847,172.30.1.250,172.30.1.1,TCP,96
Teams,56,0.538918,172.30.1.250,172.30.1.1,TCP,88
Teams,57,0.538927,172.30.1.250,172.30.1.1,UDP,112
Teams,58,0.538943,172.30.1.250,172.30.1.1,STUN,204
Teams,59,0.538958,172.30.1.250,172.30.1.1,STUN,176
Teams,60,0.539177,172.30.1.250,172.30.1.1,TLSv1,136
Teams,61,0.539238,172.30.1.250,172.30.1.1,TCP,88
Teams,62,0.549176,172.30.1.1,172.30.1.250,STUN,260
Teams,63,0.549279,172.30.1.250,172.30.1.1,UDP,196
Teams,64,0.549301,172.30.1.250,172.30.1.1,STUN,176
Teams,65,0.549319,172.30.1.250,172.30.1.1,STUN,212
Teams,66,0.549335,172.30.1.250,172.30.1.1,STUN,176
Teams,67,0.551591,172.30.1.250,172.30.1.1,STUN,156
Teams,68,0.551729,172.30.1.250,172.30.1.1,STUN,204
Teams,69,0.564452,172.30.1.250,172.30.1.1,TCP,96
Teams,70,0.564700,172.30.1.250,172.30.1.1,TCP,88
Teams,71,0.565526,172.30.1.250,172.30.1.1,TLSv1,136
Teams,72,0.565944,172.30.1.250,172.30.1.1,TCP,88
Teams,73,0.572815,172.30.1.250,172.30.1.1,STUN,204
Teams,74,0.573671,172.30.1.1,172.30.1.250,DNS,120
Teams,75,0.600955,172.30.1.250,172.30.1.1,STUN,176
Teams,76,0.602465,172.30.1.250,172.30.1.1,STUN,156
Teams,77,0.607492,172.30.1.250,172.30.1.1,STUN,156
Teams,78,0.645579,172.30.1.250,172.30.1.1,STUN,176
Teams,79,0.653336,172.30.1.250,172.30.1.1,STUN,168
Teams,80,0.700836,172.30.1.250,172.30.1.1,STUN,148
Teams,81,0.705924,172.30.1.250,172.30.1.1,STUN,196
Teams,82,0.705981,172.30.1.250,172.30.1.1,STUN,196
Teams,83,0.706009,172.30.1.250,172.30.1.1,STUN,204
Teams,84,0.713831,172.30.1.250,172.30.1.1,STUN,176
Teams,85,0.745567,172.30.1.250,172.30.1.1,STUN,204
Teams,86,0.745662,172.30.1.250,172.30.1.1,STUN,204
Teams,87,0.750022,172.30.1.250,172.30.1.1,STUN,156
Teams,88,0.752621,172.30.1.250,172.30.1.1,TLSv1,172
Teams,89,0.752732,172.30.1.250,172.30.1.1,TCP,88
Teams,90,0.757791,172.30.1.250,172.30.1.1,TLSv1,220
Teams,91,0.757819,172.30.1.250,172.30.1.1,STUN,168
Teams,92,0.757872,172.30.1.250,172.30.1.1,TLSv1,208
Teams,93,0.757910,172.30.1.250,172.30.1.1,TCP,88
Teams,94,0.766693,172.30.1.250,172.30.1.1,DNS,448
Teams,95,0.770298,172.30.1.1,172.30.1.250,TCP,108
Teams,96,0.771203,172.30.1.1,172.30.1.250,TCP,108
Teams,97,0.771793,172.30.1.250,172.30.1.1,DNS,384
Teams,98,0.774440,172.30.1.250,172.30.1.1,DNS,460
Teams,99,0.792744,172.30.1.250,172.30.1.1,DNS,268
Teams,100,0.792951,172.30.1.250,172.30.1.1,DNS,340
Teams,101,0.795030,172.30.1.1,172.30.1.250,TCP,108
Teams,102,0.795988,172.30.1.1,172.30.1.250,TCP,108
Teams,103,0.797125,172.30.1.1,172.30.1.250,TCP,108
Teams,104,0.800545,172.30.1.1,172.30.1.250,TCP,108
Teams,105,0.802009,172.30.1.1,172.30.1.250,UDP,1204
Teams,106,0.803177,172.30.1.250,172.30.1.1,TCP,96
Teams,107,0.803268,172.30.1.250,172.30.1.1,DNS,336
Teams,108,0.803628,172.30.1.1,172.30.1.250,TCP,88
Teams,109,0.804422,172.30.1.1,172.30.1.250,TLSv1.2,392
Teams,110,0.804640,172.30.1.250,172.30.1.1,TCP,88
Teams,111,0.805413,172.30.1.250,172.30.1.1,DNS,380
Teams,112,0.805884,172.30.1.250,172.30.1.1,DNS,192
Teams,113,0.807357,172.30.1.1,172.30.1.250,TCP,108
Teams,114,0.816528,172.30.1.250,172.30.1.1,STUN,156
Teams,115,0.862583,172.30.1.250,172.30.1.1,STUN,148
Teams,116,0.862654,172.30.1.250,172.30.1.1,TLSv1,172
Teams,117,0.862725,172.30.1.250,172.30.1.1,STUN,204
Teams,118,0.862794,172.30.1.250,172.30.1.1,TCP,88
Teams,119,0.866748,172.30.1.250,172.30.1.1,DNS,352
Teams,120,0.870440,172.30.1.1,172.30.1.250,TCP,108
Teams,121,0.871336,172.30.1.1,172.30.1.250,TCP,108
Teams,122,0.906669,172.30.1.250,172.30.1.1,TLSv1,172
Teams,123,0.906855,172.30.1.250,172.30.1.1,TCP,88
Teams,124,0.914295,172.30.1.250,172.30.1.1,STUN,156
Teams,125,0.914433,172.30.1.250,172.30.1.1,STUN,148
Teams,126,0.915399,172.30.1.250,172.30.1.1,TLSv1,212
Teams,127,0.915422,172.30.1.250,172.30.1.1,TLSv1,232
Teams,128,0.915496,172.30.1.250,172.30.1.1,TCP,88
Teams,129,0.915880,172.30.1.250,172.30.1.1,TLSv1,212
Teams,130,0.915904,172.30.1.250,172.30.1.1,TLSv1,232
Teams,131,0.916011,172.30.1.250,172.30.1.1,TCP,88
Teams,132,0.924142,172.30.1.250,172.30.1.1,TCP,96
Teams,133,0.924476,172.30.1.1,172.30.1.250,TCP,88
Teams,134,0.924551,172.30.1.250,172.30.1.1,TCP,88
Teams,135,0.933487,172.30.1.250,172.30.1.1,STUN,148
Teams,136,0.934538,172.30.1.250,172.30.1.1,UDP,124
Teams,137,0.943484,172.30.1.250,172.30.1.1,UDP,112
Teams,138,0.999656,172.30.1.250,172.30.1.1,TCP,96
Teams,139,0.999929,172.30.1.1,172.30.1.250,TCP,88
Teams,140,1.002651,172.30.1.1,172.30.1.250,TLSv1.3,816
Teams,141,1.003768,172.30.1.250,172.30.1.1,TCP,88
Teams,142,1.009804,172.30.1.1,172.30.1.250,DNS,132
Teams,143,1.017994,172.30.1.250,172.30.1.1,TCP,96
Teams,144,1.019255,172.30.1.1,172.30.1.250,TCP,88
Teams,145,1.019274,172.30.1.1,172.30.1.250,TLSv1.3,604
Teams,146,1.019527,172.30.1.250,172.30.1.1,TCP,88
Teams,147,1.019581,172.30.1.250,172.30.1.1,TCP,96
Teams,148,1.019655,172.30.1.250,172.30.1.1,TCP,96
Teams,149,1.019748,172.30.1.1,172.30.1.250,TCP,88
Teams,150,1.019776,172.30.1.1,172.30.1.250,TCP,88
Teams,151,1.020406,172.30.1.1,172.30.1.250,TLSv1.3,604
