App Name,No.,Time,Source,Destination,Protocol,Length
Teams,1,0.000000,172.30.1.1,172.30.1.250,STUN,200
Teams,2,0.006715,172.30.1.1,172.30.1.250,STUN,220
Teams,3,0.038408,172.30.1.1,172.30.1.250,STUN,216
Teams,4,0.048515,172.30.1.1,172.30.1.250,STUN,220
Teams,5,0.068275,172.30.1.1,172.30.1.250,STUN,216
Teams,6,0.085026,172.30.1.1,172.30.1.250,STUN,212
Teams,7,0.106291,172.30.1.1,172.30.1.250,STUN,212
Teams,8,0.126315,172.30.1.1,172.30.1.250,STUN,212
Teams,9,0.148167,172.30.1.1,172.30.1.250,STUN,212
Teams,10,0.168214,172.30.1.1,172.30.1.250,STUN,208
Teams,11,0.189355,172.30.1.1,172.30.1.250,STUN,212
Teams,12,0.209824,172.30.1.1,172.30.1.250,STUN,204
Teams,13,0.252124,172.30.1.1,172.30.1.250,STUN,204
Teams,14,0.252309,172.30.1.1,172.30.1.250,STUN,216
Teams,15,0.266245,172.30.1.1,172.30.1.250,STUN,228
Teams,16,0.291159,172.30.1.1,172.30.1.250,STUN,192
Teams,17,0.304059,172.30.1.1,172.30.1.250,STUN,216
Teams,18,0.306330,172.30.1.1,172.30.1.250,STUN,232
Teams,19,0.326038,172.30.1.1,172.30.1.250,STUN,216
Teams,20,0.362298,172.30.1.1,172.30.1.250,STUN,220
Teams,21,0.366208,172.30.1.1,172.30.1.250,STUN,216
Teams,22,0.389280,172.30.1.1,172.30.1.250,STUN,220
Teams,23,0.420173,172.30.1.1,172.30.1.250,STUN,228
Teams,24,0.430966,172.30.1.1,172.30.1.250,STUN,200
Teams,25,0.442126,172.30.1.1,172.30.1.250,RTCP,260
Teams,26,0.450636,172.30.1.1,172.30.1.250,STUN,208
Teams,27,0.468310,172.30.1.1,172.30.1.250,STUN,216
Teams,28,0.488071,172.30.1.1,172.30.1.250,STUN,232
Teams,29,0.505255,172.30.1.1,172.30.1.250,STUN,228
Teams,30,0.524593,172.30.1.1,172.30.1.250,STUN,212
Teams,31,0.544910,172.30.1.1,172.30.1.250,STUN,220
Teams,32,0.567761,172.30.1.1,172.30.1.250,STUN,220
Teams,33,0.587644,172.30.1.1,172.30.1.250,STUN,228
Teams,34,0.609412,172.30.1.1,172.30.1.250,STUN,220
Teams,35,0.623277,172.30.1.1,172.30.1.250,STUN,220
Teams,36,0.646671,172.30.1.1,172.30.1.250,STUN,216
Teams,37,0.679555,172.30.1.1,172.30.1.250,STUN,240
Teams,38,0.684375,172.30.1.1,172.30.1.250,STUN,220
Teams,39,0.705268,172.30.1.1,172.30.1.250,STUN,212
Teams,40,0.715646,172.30.1.1,172.30.1.250,STUN,192
Teams,41,0.716877,172.30.1.1,172.30.1.250,STUN,192
Teams,42,0.736289,172.30.1.1,172.30.1.250,STUN,212
Teams,43,0.746143,172.30.1.1,172.30.1.250,STUN,220
Teams,44,0.767018,172.30.1.1,172.30.1.250,STUN,224
Teams,45,0.787860,172.30.1.1,172.30.1.250,STUN,220
Teams,46,0.803797,172.30.1.1,172.30.1.250,STUN,224
Teams,47,0.823020,172.30.1.1,172.30.1.250,STUN,232
Teams,48,0.844039,172.30.1.1,172.30.1.250,STUN,228
Teams,49,0.886200,172.30.1.1,172.30.1.250,STUN,204
Teams,50,0.886281,172.30.1.1,172.30.1.250,STUN,232
Teams,51,0.905617,172.30.1.1,172.30.1.250,STUN,212
